,dataset,k,Average Mean Error,Average stdDev
602,6,72,2.2058084316443916,2.495157439048862
603,6,73,2.2083896965161527,2.49767434145717
604,6,74,2.212728985385729,2.501325692457726
605,6,75,2.215696758848343,2.504098941359757
606,6,76,2.218314039391901,2.5081030243010143
607,6,77,2.2205759165145786,2.510452459487069
608,6,78,2.223369708663944,2.51433418055659
609,6,79,2.226053199110261,2.517552465313159
610,6,80,2.228716157377161,2.5213180438310405
611,6,81,2.231333700771507,2.5244168477861058
612,6,82,2.233471057266259,2.527038683053066
613,6,83,2.2352944801975436,2.5298489118126453
614,6,84,2.2373645766042967,2.532710129197325
615,6,85,2.2394644490262103,2.5355634106851985
616,6,86,2.242691859544883,2.539224057232825
617,6,87,2.2446729893528685,2.5410519978540944
618,6,88,2.246718963334511,2.5430659717477635
619,6,89,2.2481335428520755,2.5461590975619286
620,6,90,2.2504923839068818,2.549193041999421
621,6,91,2.2537247762962527,2.552200088179556
622,6,92,2.256354640156104,2.555262327665315
623,6,93,2.2588828049222283,2.5587731157027265
624,6,94,2.261942544305699,2.5619899553976793
625,6,95,2.2646485167260493,2.565180568629589
626,6,96,2.2668852105295128,2.5681661870769728
627,6,97,2.269746065818128,2.571092106435567
628,6,98,2.2719430966634886,2.5739921459873916
629,6,99,2.2748027616295485,2.5774654215748942
630,6,100,2.2769496298956113,2.5793977914446993
631,6,101,2.2795578735062105,2.582242780118191
632,6,102,2.281888906128976,2.5847362556563462
633,6,103,2.2846334785023643,2.5871253397941705
634,6,104,2.28654587174569,2.589233804995543
635,6,105,2.28890978471945,2.5920520927111848
636,6,106,2.2912382978054597,2.594678435583998
637,7,1,2.8917335708382743,3.314115230245822
638,7,2,2.5775973633463614,2.829980088002745
639,7,3,2.4818123849276725,2.6208578130595845
640,7,4,2.429179500926213,2.530694893052685
641,7,5,2.3900408765649597,2.5068844382395845
642,7,6,2.3665131189638355,2.4957003913930644
643,7,7,2.3502650377239123,2.482485022684877
644,7,8,2.331568007045485,2.4689479272275605
645,7,9,2.303404787474094,2.4376968285740475
646,7,10,2.285978958952156,2.4074674371234885
647,7,11,2.2664821572702767,2.3719021566457954
648,7,12,2.245909215895441,2.348358006204881
649,7,13,2.225342820166079,2.3247190524362
650,7,14,2.210767970304679,2.3063740541212145
651,7,15,2.1979810096360284,2.2904306301598223
652,7,16,2.188908693641004,2.2859182381870156
653,7,17,2.1847583781333433,2.2776002737189898
654,7,18,2.1783481339969306,2.2714098449907567
655,7,19,2.173348167574337,2.269559754503857
656,7,20,2.169578394050741,2.2738104649589506
657,7,21,2.1623582845097555,2.2729291370801636
658,7,22,2.155420490641326,2.2695725335163774
659,7,23,2.1489039203369265,2.2691253418681683
660,7,24,2.1405606883876906,2.2690719220306192
661,7,25,2.1349369748291647,2.26812883061421
662,7,26,2.1327759281988388,2.2697374829884653
663,7,27,2.130815669030548,2.274649583872907
664,7,28,2.1297965036711592,2.280161169744572
665,7,29,2.127929906231852,2.2825130972387146
666,7,30,2.127875759057996,2.2904139232027405
667,7,31,2.1261111549694807,2.2971806097707983
668,7,32,2.1251234087991913,2.3060206939571617
669,7,33,2.1238505212510823,2.311039494739061
670,7,34,2.1232448003541298,2.314579010369927
671,7,35,2.1225937258579504,2.321179185672833
672,7,36,2.122623424256851,2.3257966193827975
673,7,37,2.1222616600364237,2.328518815633736
674,7,38,2.121212034964675,2.3339360384960086
675,7,39,2.1208671190810002,2.339882293508563
676,7,40,2.121454945726415,2.3456978156578643
677,7,41,2.1215053441320095,2.3504355425274905
678,7,42,2.1234738020993453,2.3567647430276537
679,7,43,2.1255045404926345,2.362967960059974
680,7,44,2.127893686825716,2.3701872406057403
681,7,45,2.130093840840281,2.3766083905216226
682,7,46,2.1331590850493076,2.3829841137673076
683,7,47,2.1353806924167,2.3898164767571144
684,7,48,2.1386825467640667,2.3953247153908173
685,7,49,2.1414349489301383,2.4004561236906254
686,7,50,2.143691805570566,2.406113038204852
687,7,51,2.1469304580599333,2.412332718471981
688,7,52,2.150600754182433,2.4160666622175713
689,7,53,2.152491585723948,2.422150196456615
690,7,54,2.1540474010115793,2.4259678746816054
691,7,55,2.156523508515314,2.430186558563134
692,7,56,2.158643671534366,2.4348649030545344
693,7,57,2.160272242272969,2.439917587019288
694,7,58,2.1631060228491954,2.4449392600142805
695,7,59,2.165650625107382,2.4499002583472875
696,7,60,2.1679455437047164,2.452844417141986
697,7,61,2.1701154914320835,2.4575278090450507
698,7,62,2.1745302507089583,2.4629938399373477
699,7,63,2.177294232584113,2.4655303042852155
700,7,64,2.1800206589991995,2.4694459869339385
701,7,65,2.184063207556748,2.4721687984114658
702,7,66,2.1874530456056926,2.4759914100957396
703,7,67,2.1901218325094334,2.478700764692588
704,7,68,2.1937844257082797,2.48212046960735
705,7,69,2.197325848867689,2.485683231620338
706,7,70,2.2003160281483627,2.4889616699276256
707,7,71,2.2034274077944263,2.4939144689199555
708,7,72,2.206693830314577,2.498200216567455
709,7,73,2.209168792816876,2.5008704387875795
710,7,74,2.2131293593963717,2.5047518218017877
711,7,75,2.216205543631787,2.5075404808634487
712,7,76,2.218914653294598,2.5113261840906
713,7,77,2.221226205133283,2.5136095978821538
714,7,78,2.22394887242171,2.5176713761211316
715,7,79,2.2265702490327874,2.5205975344836227
716,7,80,2.229388334487685,2.5240401566571133
717,7,81,2.232046631951115,2.5271642875776106
718,7,82,2.23429306956155,2.5297526249754543
719,7,83,2.236289468438556,2.532334824144506
720,7,84,2.238476144359179,2.53496893982445
721,7,85,2.2403410868407,2.538084511663841
722,7,86,2.24349155910302,2.541677443992772
723,7,87,2.245497822432969,2.543666105704785
724,7,88,2.247860810036601,2.545766769811291
725,7,89,2.2497612115732744,2.5490076818435523
726,7,90,2.252244649164584,2.551561666764514
727,7,91,2.255450925762239,2.5548926934599847
728,7,92,2.258059788898921,2.5579496346304964
729,7,93,2.260562775147667,2.5616883770967602
730,7,94,2.26367059005352,2.564680632242766
731,7,95,2.266171708539849,2.568037304875385
732,7,96,2.2686046562135265,2.570978088110196
733,7,97,2.271476731769402,2.5737426851573417
734,7,98,2.273612891937701,2.5767339672314407
735,7,99,2.2763788179594715,2.580191370077322
736,7,100,2.278674102476361,2.582050106513187
737,7,101,2.281325267383215,2.5848979460476325
738,7,102,2.283424775023677,2.5869733269061945
739,7,103,2.2860352836846616,2.589032805517408
740,7,104,2.2881586280609563,2.591052992835925
741,7,105,2.29047204070752,2.593544096089935
742,7,106,2.2929217199516336,2.596186808673831
743,8,1,2.894269234308962,3.3197083027790297
744,8,2,2.5830202857488205,2.841941363818665
745,8,3,2.4816428093537732,2.617967690034262
746,8,4,2.43013704121875,2.529869465073287
747,8,5,2.3926558825832545,2.5039945977627034
748,8,6,2.368322786768278,2.489578610347118
749,8,7,2.351885511153976,2.4851693733874063
750,8,8,2.3314051111426886,2.468638802373933
751,8,9,2.3031998480224054,2.4352702000838726
752,8,10,2.2853130891198115,2.406123775122655
753,8,11,2.2650545754643012,2.3722488126280927
754,8,12,2.245106441772209,2.3473128349946686
755,8,13,2.224368926889423,2.325700654837491
756,8,14,2.2097165347308794,2.3078828015410466
757,8,15,2.1954180985053453,2.2916313833394613
758,8,16,2.1862147746953124,2.288634843589993
759,8,17,2.1812635215168563,2.27935606698358
760,8,18,2.1755764623141376,2.2745780560425333
761,8,19,2.170989183955623,2.2724971967887586
762,8,20,2.167814682374292,2.2762325654467603
763,8,21,2.1613974005823224,2.2767536113081266
764,8,22,2.1548230978249894,2.2732084944474122
765,8,23,2.1483110697222108,2.272484972193187
766,8,24,2.1401934372500984,2.2720680906758743
767,8,25,2.1342393337870282,2.27143392067229
768,8,26,2.1320457477911825,2.273293806033762
769,8,27,2.1305241940722395,2.27717400231065
770,8,28,2.129516554440827,2.2827444507338526
771,8,29,2.1278639446977063,2.2855308387877775
772,8,30,2.126983779287382,2.293550367181838
773,8,31,2.12494843687694,2.2999710101655904
774,8,32,2.1238046958232237,2.3084322071928733
775,8,33,2.122293783132361,2.3128045120906418
776,8,34,2.1211505302115006,2.316566583640662
777,8,35,2.1202453241490558,2.322755426154343
778,8,36,2.120438431964622,2.3278992553661984
779,8,37,2.1197038037725644,2.3304038340544695
780,8,38,2.1187667019352032,2.3355173158491853
781,8,39,2.11824741018378,2.3409795444432993
782,8,40,2.119190787043042,2.3472872636541
783,8,41,2.119039551764093,2.3522694843433296
784,8,42,2.1212342792898133,2.3591119528521203
785,8,43,2.123091797566641,2.365177538787855
786,8,44,2.125198094410806,2.3728554859077797
787,8,45,2.1274940715907755,2.3794638779484987
788,8,46,2.1309526927344646,2.386738249175295
789,8,47,2.133283945861902,2.3934150273053154
790,8,48,2.136440631585888,2.3985108355247484
791,8,49,2.1391664286540237,2.4034169995482744
792,8,50,2.1416104657995043,2.409681801227245
793,8,51,2.144698021815066,2.415675174321636
794,8,52,2.1480972559660962,2.419721975279767
795,8,53,2.1503141266231305,2.4261059492557435
796,8,54,2.1521921971212428,2.4298627485171815
797,8,55,2.1543677866992916,2.4340021221655155
798,8,56,2.1569553806273367,2.4389018788807193
799,8,57,2.158660637568768,2.443616781384071
800,8,58,2.1615824182487997,2.4487296026619996
801,8,59,2.164270731711204,2.4538772523224432
802,8,60,2.166639590393808,2.457032910701173
803,8,61,2.168907571437402,2.46177842882351
804,8,62,2.1730617902721767,2.4673617224815905
805,8,63,2.1758865634317717,2.469764011206984
806,8,64,2.17837197862172,2.473088857419544
807,8,65,2.182467186131603,2.476076841417153
808,8,66,2.1859670130553166,2.479854481946359
809,8,67,2.1888872857895656,2.4827090717411973
810,8,68,2.1927542302422305,2.4863383948029933
811,8,69,2.1959632484282188,2.48958773872061
812,8,70,2.199026356523264,2.4927950173291813
813,8,71,2.2021429786606754,2.4974399960733704
814,8,72,2.205351720826339,2.5013227789975696
815,8,73,2.2078282391071324,2.5041238755741246
816,8,74,2.2114529694088945,2.5078607286899204
817,8,75,2.214504071034653,2.5109566319437
818,8,76,2.2173819390618164,2.5144618292721064
819,8,77,2.21986043022502,2.5170867564823576
820,8,78,2.2225659759599345,2.520960820561958
821,8,79,2.2252634750541995,2.523569131292431
822,8,80,2.227827647087941,2.527114502792185
823,8,81,2.230545967095343,2.530144868817514
824,8,82,2.2328203002080635,2.532722281490255
825,8,83,2.234736336467946,2.535519946793619
826,8,84,2.236975897137648,2.5383024428563283
827,8,85,2.23886692011254,2.541583728757373
828,8,86,2.2418010427973463,2.5452000320128234
829,8,87,2.2438267192821497,2.5470277325129573
830,8,88,2.2460919189819486,2.549015029158826
831,8,89,2.248067782956393,2.5521080466944914
832,8,90,2.250666577627187,2.5549065317700355
833,8,91,2.253813336707027,2.558355739820872
834,8,92,2.256495073630216,2.561397576255922
835,8,93,2.2592272037088392,2.5648126506409143
836,8,94,2.2622476280864725,2.5679455073639312
837,8,95,2.264727450631615,2.5712774669802405
838,8,96,2.2671908438483426,2.5741927486326426
839,8,97,2.269995365985763,2.5770165335796014
840,8,98,2.2724262764138055,2.5799203002307154
841,8,99,2.2750717202655313,2.5832747493251205
842,8,100,2.2773310571488903,2.585189728072201
843,8,101,2.279910936041669,2.587782893910396
844,8,102,2.2819922893165567,2.5898949779102063
845,8,103,2.2845505421794043,2.591933272894863
846,8,104,2.286870464874307,2.5941800438005447
847,8,105,2.2891778497950006,2.5969372795648704
848,8,106,2.291768951301062,2.5995260414863735
849,9,1,2.9012124504874213,3.3319236349886734
850,9,2,2.590948824208595,2.8565925030364365
851,9,3,2.4834793590094337,2.618713656567047
852,9,4,2.4316957178045078,2.5288755749245104
853,9,5,2.394122845918029,2.4994639152942084
854,9,6,2.371959822622292,2.491401486488103
855,9,7,2.3539002004389036,2.4876260460514903
856,9,8,2.3333156031331237,2.4705214755729763
857,9,9,2.306976939863848,2.440032807577079
858,9,10,2.2895939049700207,2.408926569073871
859,9,11,2.269860263304174,2.375027683054817
860,9,12,2.247600966556516,2.34892536396884
861,9,13,2.226945760049669,2.326100267172557
862,9,14,2.2123234251066184,2.3075545412607505
863,9,15,2.197475119097135,2.2916881148003014
864,9,16,2.1883578129606915,2.2877557429809365
865,9,17,2.1829743918107045,2.2787682636302176
866,9,18,2.177650429758851,2.2734667603089336
867,9,19,2.17351809003255,2.2707292787474223
868,9,20,2.170048112702568,2.274921552648228
869,9,21,2.1634877845923928,2.273298997176222
870,9,22,2.1565252674304367,2.2701799424824514
871,9,23,2.150221671997311,2.2694097405249307
872,9,24,2.142057095435447,2.269142160321268
873,9,25,2.1363385062814677,2.26827708266411
874,9,26,2.134215729457748,2.2703576914269386
875,9,27,2.1326169327686153,2.2747082023047516
876,9,28,2.1312223220103697,2.2800430631563726
877,9,29,2.1298870095742064,2.282994156912251
878,9,30,2.128714737162578,2.2907095560790087
879,9,31,2.1265783953486506,2.296880571877801
880,9,32,2.1255649890473984,2.3051295060774732
881,9,33,2.1243955431950634,2.3098112061915077
882,9,34,2.122928960521457,2.3139276785634095
883,9,35,2.121722137663941,2.3206878334790018
884,9,36,2.121666325089331,2.3257172773973016
885,9,37,2.121201034313728,2.3283206567528674
886,9,38,2.1201194946394675,2.3337777055575133
887,9,39,2.119204169490082,2.3390615240768176
888,9,40,2.1197680229485583,2.344830024376841
889,9,41,2.119642664219333,2.349760454637136
890,9,42,2.1222889189502845,2.356978962763616
891,9,43,2.1239007940464383,2.3625152873853765
892,9,44,2.125704223336406,2.3700342348281676
893,9,45,2.1282120557324244,2.37655251959937
894,9,46,2.1315505678527704,2.383937945253316
895,9,47,2.133693229318881,2.389861835364563
896,9,48,2.136670472509281,2.394766985332961
897,9,49,2.139362292462157,2.399603349918125
898,9,50,2.1415789875959326,2.405875060071682
899,9,51,2.1447909549704436,2.411864671876311
900,9,52,2.1480671064931456,2.4161763766006312
901,9,53,2.150568868391163,2.4223051683301806
902,9,54,2.1526069624444437,2.4264097211077646
903,9,55,2.154739895587859,2.4304534961785977
904,9,56,2.1572712621317565,2.4350265552634576
905,9,57,2.159056741200632,2.439681194765817
906,9,58,2.162237280249855,2.4451534330234783
907,9,59,2.1647187325926156,2.450182327027112
908,9,60,2.167268287404367,2.4535249428996693
909,9,61,2.169419633511358,2.4579563582306894
910,9,62,2.1735508173462836,2.463321718926931
911,9,63,2.1768044319151936,2.4658593391334636
912,9,64,2.1794279421733482,2.468800895968282
913,9,65,2.1835085653886463,2.4719200934966588
914,9,66,2.1868720200264744,2.475652049070753
915,9,67,2.189891756866813,2.478638968182881
916,9,68,2.193671159164616,2.482174783422424
917,9,69,2.1968000351503196,2.4853396519583515
918,9,70,2.200028167644818,2.488633006003669
919,9,71,2.2031424173420726,2.4931573040532102
920,9,72,2.20661949134166,2.497070641593249
921,9,73,2.209329013571436,2.5001758144717208
922,9,74,2.2129810403170285,2.5037540791616695
923,9,75,2.215969831535792,2.5068953942555896
924,9,76,2.218732319610765,2.5102043846158426
925,9,77,2.2211593491830697,2.5128794535925207
926,9,78,2.2239418236040813,2.5167496741929942
927,9,79,2.2268382237009914,2.5194295229246744
928,9,80,2.229460854399488,2.522974674732674
929,9,81,2.2321593005665026,2.5259228752784906
930,9,82,2.2343938183421397,2.5285795843978986
931,9,83,2.2361660513445463,2.5313307051145957
932,9,84,2.238530748986796,2.5339810415186577
933,9,85,2.24024593802613,2.5371747687964685
934,9,86,2.2431806312244755,2.540637574359093
935,9,87,2.2452498436799186,2.542639948014085
936,9,88,2.2473245160841895,2.544651776194955
937,9,89,2.2493801945431997,2.547667909615666
938,9,90,2.2518552296754355,2.550705529163923
939,9,91,2.2550047758787857,2.5540390335308896
940,9,92,2.257621056436741,2.5569219233863034
941,9,93,2.260269429379555,2.560304820626016
942,9,94,2.26315912875524,2.5635441588785026
943,9,95,2.265606925641762,2.567096702717255
944,9,96,2.2682543673121054,2.5700824242663254
945,9,97,2.2708350113220614,2.572975095357006
946,9,98,2.2734575897690164,2.575867010871338
947,9,99,2.2760378121138736,2.5791752785375226
948,9,100,2.278483462493007,2.5812775569717097
949,9,101,2.2810579845519428,2.583832340964802
950,9,102,2.2831559128926795,2.585829434751571
951,9,103,2.285755440262104,2.587956520057854
952,9,104,2.287914959007014,2.590124877502224
953,9,105,2.290177677721512,2.592778869785388
954,9,106,2.2928974762574548,2.5954525526431316
955,10,1,2.902743789533961,3.3336694600335757
956,10,2,2.5915699927674525,2.8676444268969554
957,10,3,2.487227287731446,2.6342710433398597
958,10,4,2.433252405604009,2.5384362749889897
959,10,5,2.397548126516603,2.50821821712041
960,10,6,2.375101233176572,2.5004875571210228
961,10,7,2.35630362003531,2.494497192373944
962,10,8,2.3339521146002356,2.473547287444552
963,10,9,2.307547386541509,2.441885259757159
964,10,10,2.2898060836517926,2.408211565689485
965,10,11,2.270172028224528,2.3758275325500176
966,10,12,2.246919298788521,2.3497481751448808
967,10,13,2.2277576108110306,2.3278675352532
968,10,14,2.2142241479657683,2.310651714731415
969,10,15,2.1995276564715724,2.2948427584937026
970,10,16,2.1900402707749405,2.290833917074656
971,10,17,2.184253759136404,2.2814523356842384
972,10,18,2.1789462634705443,2.276356280989421
973,10,19,2.1743624907161863,2.2748711806238098
974,10,20,2.170521324556651,2.277378342292426
975,10,21,2.163590096011051,2.2742823180292895
976,10,22,2.155841990713679,2.271039801876145
977,10,23,2.1495116530844545,2.270930757984251
978,10,24,2.1417544307977985,2.271119245581427
979,10,25,2.135668154072679,2.2704550926105673
980,10,26,2.1336378331101598,2.2722870970467866
981,10,27,2.1319588236869667,2.2761502064082624
982,10,28,2.131346148889959,2.280908573892037
983,10,29,2.1305390570457714,2.284377649305729
984,10,30,2.1293726835841196,2.2918222357326385
985,10,31,2.1274518719656723,2.2974603561495943
986,10,32,2.12624465736533,2.305183195685864
987,10,33,2.124827583502344,2.310442252900715
988,10,34,2.1233801872373195,2.3146357031250675
989,10,35,2.122101659869784,2.321378827527573
990,10,36,2.1217688819389147,2.3260058070207923
991,10,37,2.121243863493778,2.3286192983140324
992,10,38,2.119878595057497,2.3340095600969386
993,10,39,2.118872887356724,2.3389738320564164
994,10,40,2.119631121069433,2.344177055510424
995,10,41,2.120019163362747,2.3493556330355707
996,10,42,2.122231277237309,2.3569572785958846
997,10,43,2.123945126689074,2.3624855498887705
998,10,44,2.125654064772191,2.3699900645559877
999,10,45,2.128211402337505,2.376557697643637
1000,10,46,2.1315671905680884,2.3838065463026306
1001,10,47,2.133709250274026,2.38939736679648
1002,10,48,2.136714666996167,2.39473420793131
1003,10,49,2.1394896791541007,2.3995260309628983
1004,10,50,2.141778570453641,2.4056107073012534
1005,10,51,2.144944151372456,2.411798984186511
1006,10,52,2.147825987507637,2.415992943519284
1007,10,53,2.150389905210537,2.4218901515673936
1008,10,54,2.152728073256708,2.426072362335704
1009,10,55,2.155190833027855,2.430224233770536
1010,10,56,2.157765691657007,2.4346726273862025
1011,10,57,2.1593302741056433,2.4393339363277753
1012,10,58,2.1624345643874587,2.4446087313847866
1013,10,59,2.164886049676814,2.4494218642905112
1014,10,60,2.1675279984134423,2.4526575452875945
1015,10,61,2.1699288294765537,2.4572902219761676
1016,10,62,2.1738334840657783,2.4626567215579027
1017,10,63,2.176960024007158,2.46519315496549
1018,10,64,2.1796545194719035,2.4681824801058436
1019,10,65,2.1839886116237874,2.4711191138884465
1020,10,66,2.187293299602272,2.474897107789213
1021,10,67,2.190490452201337,2.4781892335298172
1022,10,68,2.194256421743965,2.481889311829878
1023,10,69,2.1971776072496705,2.4849281324023007
1024,10,70,2.2003407622562796,2.488577855713066
1025,10,71,2.2032977792845325,2.4930681174175913
1026,10,72,2.2068907949656436,2.49701766078367
1027,10,73,2.2094605624975308,2.499781075554047
1028,10,74,2.2129705543928724,2.5035884750053032
1029,10,75,2.2158856128032194,2.5068691689617024
1030,10,76,2.2185363702025187,2.510275544799288
1031,10,77,2.2210464329663555,2.5130242807976173
1032,10,78,2.223678475676571,2.516944825796671
1033,10,79,2.2266926510265814,2.5196589714236843
1034,10,80,2.2291821546255295,2.5232135213543385
1035,10,81,2.2319401321182264,2.5259884015487986
1036,10,82,2.2340835943724557,2.52893523104665
1037,10,83,2.235824314020981,2.5317441320520215
1038,10,84,2.2382814796881614,2.534586125992035
1039,10,85,2.2400038502702317,2.5377346437966737
1040,10,86,2.2429668390098603,2.541328684722019
1041,10,87,2.2448283917230194,2.5431039497010293
1042,10,88,2.24696489443425,2.545191698929946
1043,10,89,2.2491775203251736,2.5479612735043977
1044,10,90,2.251426943421823,2.550815367594657
1045,10,91,2.254447497651222,2.5539709777893878
1046,10,92,2.2570703391552183,2.5568235066320693
1047,10,93,2.2598925405403008,2.5601219051086086
1048,10,94,2.262639053179976,2.563415234158598
1049,10,95,2.2650977372353513,2.5668483819360994
1050,10,96,2.2675707711529665,2.56981839387038
1051,10,97,2.2699753336671353,2.572501230180687
1052,10,98,2.2726293449230255,2.5753915193793997
1053,10,99,2.275119555368714,2.5786752130540838
1054,10,100,2.2776941294578377,2.580884682978118
1055,10,101,2.2803087489758633,2.583353742755705
1056,10,102,2.282416990877847,2.585396298582667
1057,10,103,2.2849245059977275,2.5877345105107845
1058,10,104,2.2872530165163907,2.589899920441634
1059,10,105,2.2895052969175014,2.592571020298538
1060,10,106,2.292297582897498,2.595265267322298
