,Series,k,centroidNum,Mean,stdDev,count
757,2,1296,757,,,0
758,2,1296,758,,,0
759,2,1296,759,,,0
760,2,1296,760,,,0
761,2,1296,761,,,0
762,2,1296,762,,,0
763,2,1296,763,,,0
764,2,1296,764,,,0
765,2,1296,765,,,0
766,2,1296,766,1043.9561256259283,,1
767,2,1296,767,,,0
768,2,1296,768,,,0
769,2,1296,769,,,0
770,2,1296,770,,,0
771,2,1296,771,,,0
772,2,1296,772,,,0
773,2,1296,773,,,0
774,2,1296,774,,,0
775,2,1296,775,,,0
776,2,1296,776,,,0
777,2,1296,777,,,0
778,2,1296,778,,,0
779,2,1296,779,,,0
780,2,1296,780,,,0
781,2,1296,781,,,0
782,2,1296,782,,,0
783,2,1296,783,,,0
784,2,1296,784,,,0
785,2,1296,785,,,0
786,2,1296,786,,,0
787,2,1296,787,,,0
788,2,1296,788,,,0
789,2,1296,789,,,0
790,2,1296,790,,,0
791,2,1296,791,,,0
792,2,1296,792,,,0
793,2,1296,793,,,0
794,2,1296,794,,,0
795,2,1296,795,,,0
796,2,1296,796,,,0
797,2,1296,797,,,0
798,2,1296,798,,,0
799,2,1296,799,,,0
800,2,1296,800,,,0
801,2,1296,801,2.804449589899143,1.4671841705056878,2
802,2,1296,802,,,0
803,2,1296,803,,,0
804,2,1296,804,,,0
805,2,1296,805,,,0
806,2,1296,806,,,0
807,2,1296,807,,,0
808,2,1296,808,,,0
809,2,1296,809,,,0
810,2,1296,810,,,0
811,2,1296,811,,,0
812,2,1296,812,,,0
813,2,1296,813,,,0
814,2,1296,814,,,0
815,2,1296,815,,,0
816,2,1296,816,,,0
817,2,1296,817,,,0
818,2,1296,818,,,0
819,2,1296,819,,,0
820,2,1296,820,,,0
821,2,1296,821,,,0
822,2,1296,822,,,0
823,2,1296,823,,,0
824,2,1296,824,,,0
825,2,1296,825,,,0
826,2,1296,826,,,0
827,2,1296,827,,,0
828,2,1296,828,,,0
829,2,1296,829,,,0
830,2,1296,830,,,0
831,2,1296,831,,,0
832,2,1296,832,,,0
833,2,1296,833,,,0
834,2,1296,834,,,0
835,2,1296,835,,,0
836,2,1296,836,,,0
837,2,1296,837,,,0
838,2,1296,838,,,0
839,2,1296,839,,,0
840,2,1296,840,,,0
841,2,1296,841,,,0
842,2,1296,842,,,0
843,2,1296,843,,,0
844,2,1296,844,,,0
845,2,1296,845,,,0
846,2,1296,846,,,0
847,2,1296,847,,,0
848,2,1296,848,,,0
849,2,1296,849,,,0
850,2,1296,850,,,0
851,2,1296,851,,,0
852,2,1296,852,,,0
853,2,1296,853,,,0
854,2,1296,854,,,0
855,2,1296,855,,,0
856,2,1296,856,,,0
857,2,1296,857,,,0
858,2,1296,858,,,0
859,2,1296,859,,,0
860,2,1296,860,,,0
861,2,1296,861,,,0
862,2,1296,862,,,0
863,2,1296,863,,,0
864,2,1296,864,,,0
865,2,1296,865,,,0
866,2,1296,866,,,0
867,2,1296,867,,,0
868,2,1296,868,,,0
869,2,1296,869,,,0
870,2,1296,870,,,0
871,2,1296,871,,,0
872,2,1296,872,,,0
873,2,1296,873,,,0
874,2,1296,874,,,0
875,2,1296,875,,,0
876,2,1296,876,,,0
877,2,1296,877,,,0
878,2,1296,878,,,0
879,2,1296,879,,,0
880,2,1296,880,,,0
881,2,1296,881,,,0
882,2,1296,882,,,0
883,2,1296,883,,,0
884,2,1296,884,,,0
885,2,1296,885,,,0
886,2,1296,886,,,0
887,2,1296,887,,,0
888,2,1296,888,,,0
889,2,1296,889,,,0
890,2,1296,890,,,0
891,2,1296,891,,,0
892,2,1296,892,,,0
893,2,1296,893,,,0
894,2,1296,894,,,0
895,2,1296,895,,,0
896,2,1296,896,,,0
897,2,1296,897,,,0
898,2,1296,898,,,0
899,2,1296,899,,,0
900,2,1296,900,,,0
901,2,1296,901,,,0
902,2,1296,902,,,0
903,2,1296,903,,,0
904,2,1296,904,,,0
905,2,1296,905,,,0
906,2,1296,906,,,0
907,2,1296,907,,,0
908,2,1296,908,,,0
909,2,1296,909,,,0
910,2,1296,910,,,0
911,2,1296,911,,,0
912,2,1296,912,,,0
913,2,1296,913,,,0
914,2,1296,914,,,0
915,2,1296,915,,,0
916,2,1296,916,,,0
917,2,1296,917,,,0
918,2,1296,918,,,0
919,2,1296,919,,,0
920,2,1296,920,,,0
921,2,1296,921,,,0
922,2,1296,922,,,0
923,2,1296,923,,,0
924,2,1296,924,,,0
925,2,1296,925,,,0
926,2,1296,926,,,0
927,2,1296,927,,,0
928,2,1296,928,,,0
929,2,1296,929,,,0
930,2,1296,930,,,0
931,2,1296,931,,,0
932,2,1296,932,,,0
933,2,1296,933,,,0
934,2,1296,934,,,0
935,2,1296,935,,,0
