,Series,k,Mean,stdDev
7096,6,74,2.10142976,1.728040168
7097,7,74,2.095372608,2.678302865
7098,8,74,2.06141678,2.571737214
7099,9,74,2.195364801,2.950884885
7100,10,74,2.328015835,2.52736218
7101,1,75,2.347770843,2.730230929
7102,2,75,2.297820729,3.055037062
7103,3,75,2.248035983,2.068423384
7104,4,75,2.254245033,3.16058367
7105,5,75,2.035462928,1.75088554
7106,6,75,2.110486217,1.732627593
7107,7,75,2.0959829,2.681111965
7108,8,75,2.054510201,2.564793799
7109,9,75,2.201604747,2.954801887
7110,10,75,2.331754591,2.535590711
7111,1,76,2.35916539,2.740922593
7112,2,76,2.303433963,3.054842306
7113,3,76,2.253692409,2.066723888
7114,4,76,2.25680926,3.160699518
7115,5,76,2.038424963,1.75169699
7116,6,76,2.111173066,1.72754006
7117,7,76,2.09108422,2.678477229
7118,8,76,2.056898637,2.565999253
7119,9,76,2.206190174,2.963393868
7120,10,76,2.338584964,2.540227739
7121,1,77,2.363133971,2.744070314
7122,2,77,2.308842102,3.059707571
7123,3,77,2.25614995,2.066516332
7124,4,77,2.256632558,3.159779534
7125,5,77,2.041228188,1.756601213
7126,6,77,2.111048294,1.740009662
7127,7,77,2.100187889,2.67972859
7128,8,77,2.057335252,2.57385572
7129,9,77,2.208662472,2.972183879
7130,10,77,2.346720871,2.546696055
7131,1,78,2.364919307,2.750287871
7132,2,78,2.304733563,3.061232453
7133,3,78,2.267852779,2.074270641
7134,4,78,2.254546937,3.153569687
7135,5,78,2.043037937,1.757581268
7136,6,78,2.114776045,1.744356025
7137,7,78,2.103981465,2.679969708
7138,8,78,2.057533239,2.573273782
7139,9,78,2.212330987,2.977145474
7140,10,78,2.350920214,2.552520322
7141,1,79,2.37004877,2.754278063
7142,2,79,2.308224243,3.065571968
7143,3,79,2.269023215,2.083573684
7144,4,79,2.250736258,3.142110513
7145,5,79,2.049664764,1.757957852
7146,6,79,2.121858547,1.743710113
7147,7,79,2.103041337,2.678263876
7148,8,79,2.06279931,2.572932221
7149,9,79,2.209806878,2.98079278
7150,10,79,2.360581261,2.549177621
7151,1,80,2.370063331,2.762511197
7152,2,80,2.309875944,3.066616674
7153,3,80,2.265710392,2.093549712
7154,4,80,2.252820896,3.139361817
7155,5,80,2.049243999,1.765002466
7156,6,80,2.116225859,1.746180364
7157,7,80,2.107857674,2.682150158
7158,8,80,2.061613411,2.576846798
7159,9,80,2.212627527,2.982086004
7160,10,80,2.365374818,2.557342299
7161,1,81,2.377147636,2.76516055
7162,2,81,2.319213971,3.074296919
7163,3,81,2.268546913,2.091975894
7164,4,81,2.256559028,3.146743006
7165,5,81,2.050727702,1.770078229
7166,6,81,2.125134424,1.752186351
7167,7,81,2.109903632,2.676632049
7168,8,81,2.064073653,2.578626434
7169,9,81,2.210514277,2.988325378
7170,10,81,2.359720174,2.551409353
7171,1,82,2.377740793,2.768544969
7172,2,82,2.321297106,3.078765798
7173,3,82,2.271122929,2.090438856
7174,4,82,2.261449314,3.141959345
7175,5,82,2.052512949,1.771779833
7176,6,82,2.124903838,1.755102994
7177,7,82,2.110389066,2.680277536
7178,8,82,2.067908452,2.585304641
7179,9,82,2.217822283,2.98950522
7180,10,82,2.361398896,2.556904279
7181,1,83,2.37725668,2.773447804
7182,2,83,2.325040415,3.083239833
7183,3,83,2.27139748,2.096898709
7184,4,83,2.256927376,3.148581938
7185,5,83,2.057137939,1.777340146
7186,6,83,2.12915734,1.756025685
7187,7,83,2.118162494,2.680711037
7188,8,83,2.07090873,2.588798492
7189,9,83,2.216109962,2.995099405
7190,10,83,2.358098827,2.559319041
7191,1,84,2.382088888,2.778825392
7192,2,84,2.328536049,3.083365295
7193,3,84,2.273824698,2.105021385
7194,4,84,2.255347043,3.152834578
7195,5,84,2.062526889,1.774463269
7196,6,84,2.131578476,1.758850957
7197,7,84,2.122643282,2.686806394
7198,8,84,2.069327359,2.595209988
7199,9,84,2.217200063,2.994297964
7200,10,84,2.362153348,2.566701413
7201,1,85,2.386521932,2.785741707
7202,2,85,2.325132071,3.085637413
7203,3,85,2.276377716,2.118983551
7204,4,85,2.255643508,3.161653373
7205,5,85,2.06270453,1.772557474
7206,6,85,2.135417274,1.759191232
7207,7,85,2.121849775,2.688436254
7208,8,85,2.073479057,2.600426767
7209,9,85,2.218808222,2.998201192
7210,10,85,2.367682422,2.569087354
7211,1,86,2.390837195,2.784289135
7212,2,86,2.329889368,3.087288937
7213,3,86,2.278994331,2.13002507
7214,4,86,2.260304791,3.165242916
7215,5,86,2.068693698,1.771293243
7216,6,86,2.138277414,1.769191014
7217,7,86,2.115238505,2.690342587
7218,8,86,2.068341363,2.601980293
7219,9,86,2.216723775,2.999805237
7220,10,86,2.370258013,2.576495227
7221,1,87,2.392961359,2.784821144
7222,2,87,2.334477127,3.090524188
7223,3,87,2.280628677,2.12583611
7224,4,87,2.263628236,3.171991172
7225,5,87,2.071525492,1.776906623
7226,6,87,2.135041376,1.769323861
7227,7,87,2.117277538,2.682211312
7228,8,87,2.069916823,2.601235855
7229,9,87,2.219118221,2.999167262
7230,10,87,2.373056851,2.581680059
7231,1,88,2.392264262,2.783741764
7232,2,88,2.330443158,3.087625521
7233,3,88,2.28714123,2.12965707
7234,4,88,2.260268538,3.174302388
7235,5,88,2.07624494,1.782404498
7236,6,88,2.134177889,1.772198768
7237,7,88,2.121003213,2.683052347
7238,8,88,2.073047326,2.60471414
7239,9,88,2.221096282,3.001840116
7240,10,88,2.377550964,2.575385095
7241,1,89,2.396969713,2.790186461
7242,2,89,2.329656634,3.080055401
7243,3,89,2.28907467,2.134227483
7244,4,89,2.256453777,3.178201569
7245,5,89,2.0807154,1.782838323
7246,6,89,2.133781568,1.776258883
7247,7,89,2.125580195,2.682668012
7248,8,89,2.08040638,2.604277775
7249,9,89,2.226934471,3.006425275
7250,10,89,2.379035413,2.578811416
7251,1,90,2.39397292,2.79318263
7252,2,90,2.338250922,3.086042152
7253,3,90,2.29523781,2.139347676
7254,4,90,2.253807297,3.181017273
7255,5,90,2.084539764,1.791758925
7256,6,90,2.132753426,1.781497397
7257,7,90,2.126471922,2.687989522
7258,8,90,2.084826994,2.60737327
7259,9,90,2.235613533,3.008828272
7260,10,90,2.385808646,2.579667498
7261,1,91,2.389442271,2.800556938
7262,2,91,2.338952265,3.090455632
7263,3,91,2.300054407,2.143460001
7264,4,91,2.253158798,3.188891807
7265,5,91,2.090617352,1.79598906
7266,6,91,2.138354995,1.787096509
7267,7,91,2.12860155,2.688008039
7268,8,91,2.090402954,2.613752489
7269,9,91,2.237399978,3.007702423
7270,10,91,2.390794681,2.581696675
7271,1,92,2.392954049,2.80420383
7272,2,92,2.340961848,3.09747487
7273,3,92,2.304244715,2.150362628
7274,4,92,2.255640718,3.194472719
7275,5,92,2.094464142,1.793558727
7276,6,92,2.141759024,1.790202325
7277,7,92,2.132656132,2.691628155
7278,8,92,2.09320188,2.613806684
7279,9,92,2.23973121,3.006758037
7280,10,92,2.39407014,2.582555025
7281,1,93,2.396549801,2.808925273
7282,2,93,2.345474656,3.098887147
7283,3,93,2.310607266,2.152519981
7284,4,93,2.259216024,3.20526909
7285,5,93,2.095891962,1.795050322
7286,6,93,2.143723487,1.790586676
7287,7,93,2.13828767,2.687382304
7288,8,93,2.097095749,2.612199388
7289,9,93,2.245021255,3.006016228
7290,10,93,2.399113256,2.580349942
7291,1,94,2.399912511,2.814355834
7292,2,94,2.345738985,3.105794989
7293,3,94,2.311285821,2.16269918
7294,4,94,2.261710951,3.211525206
7295,5,94,2.099879959,1.798745281
7296,6,94,2.151383708,1.79574125
7297,7,94,2.138913464,2.686126216
7298,8,94,2.10481513,2.61327616
7299,9,94,2.247038687,3.001807772
7300,10,94,2.392566507,2.58785693
7301,1,95,2.402585801,2.820858142
7302,2,95,2.344172715,3.110111261
7303,3,95,2.316588211,2.162420953
7304,4,95,2.258842774,3.218329898
7305,5,95,2.106364245,1.809216304
7306,6,95,2.154028173,1.801812127
7307,7,95,2.142987461,2.688189575
7308,8,95,2.10457594,2.613305864
7309,9,95,2.251537642,2.997683862
7310,10,95,2.392571787,2.587570595
7311,1,96,2.408667016,2.826038239
7312,2,96,2.349521826,3.111062146
7313,3,96,2.315699344,2.166477443
7314,4,96,2.263502591,3.214733142
7315,5,96,2.107037511,1.814707157
7316,6,96,2.157069512,1.803715114
7317,7,96,2.146261592,2.69131122
7318,8,96,2.105208162,2.616865575
7319,9,96,2.257032521,3.002239511
7320,10,96,2.389743116,2.588379781
7321,1,97,2.409141182,2.830536961
7322,2,97,2.350907969,3.117474678
7323,3,97,2.323640299,2.172409216
7324,4,97,2.262560071,3.215088367
7325,5,97,2.108389206,1.816684809
7326,6,97,2.159358636,1.801366849
7327,7,97,2.147643787,2.698997067
7328,8,97,2.1087693,2.620231512
7329,9,97,2.258551579,3.000315849
7330,10,97,2.391576694,2.595015746
7331,1,98,2.41910582,2.83451909
7332,2,98,2.355630996,3.118194103
7333,3,98,2.320483927,2.184090671
7334,4,98,2.262424981,3.218728694
7335,5,98,2.116753563,1.814499108
7336,6,98,2.166137206,1.799397777
7337,7,98,2.151257532,2.70065886
7338,8,98,2.11770324,2.62085452
7339,9,98,2.258617877,3.000566454
7340,10,98,2.39592608,2.598549586
7341,1,99,2.420587684,2.836543698
7342,2,99,2.35843201,3.123068448
7343,3,99,2.322529658,2.192107147
7344,4,99,2.266507783,3.220542981
7345,5,99,2.117517421,1.819922015
7346,6,99,2.173234467,1.796419724
7347,7,99,2.145720032,2.701189901
7348,8,99,2.118637464,2.621435104
7349,9,99,2.259218114,3.00162571
7350,10,99,2.399722285,2.601688304
7351,1,100,2.422534094,2.841414329
7352,2,100,2.360915377,3.117095456
7353,3,100,2.326352863,2.197632647
7354,4,100,2.266244133,3.220257857
7355,5,100,2.120159938,1.823287964
7356,6,100,2.179959929,1.798890133
7357,7,100,2.146437397,2.700326999
7358,8,100,2.120409476,2.626138925
7359,9,100,2.259351448,3.005507176
7360,10,100,2.39972492,2.605701312
7361,1,101,2.427049231,2.847870156
7362,2,101,2.367620484,3.119176415
7363,3,101,2.327772156,2.197549914
7364,4,101,2.26989082,3.226666098
7365,5,101,2.120985731,1.823539423
7366,6,101,2.186946052,1.802618317
7367,7,101,2.143111359,2.682540614
7368,8,101,2.119133676,2.624189476
7369,9,101,2.258500636,3.011620706
7370,10,101,2.401633458,2.608341926
7371,1,102,2.422408765,2.853306451
7372,2,102,2.371553573,3.1219553
7373,3,102,2.33473786,2.206062471
7374,4,102,2.272563484,3.228826032
7375,5,102,2.125767789,1.826571567
7376,6,102,2.190899468,1.804496351
7377,7,102,2.140934369,2.682706757
7378,8,102,2.124954112,2.630281474
7379,9,102,2.254250499,3.002974252
7380,10,102,2.404034338,2.609543071
7381,1,103,2.427856056,2.858689805
7382,2,103,2.373197636,3.119674411
7383,3,103,2.33752973,2.211230497
7384,4,103,2.269841707,3.230693293
7385,5,103,2.131318658,1.832814179
7386,6,103,2.201974677,1.805872952
7387,7,103,2.137857387,2.678633478
7388,8,103,2.121616078,2.63310498
7389,9,103,2.259378668,2.998551178
7390,10,103,2.402836486,2.616209013
7391,1,104,2.429769768,2.8631454
7392,2,104,2.37734315,3.123977429
7393,3,104,2.346057992,2.217889097
7394,4,104,2.273848101,3.232221223
7395,5,104,2.134965381,1.837208647
7396,6,104,2.204663477,1.805023919
7397,7,104,2.140471748,2.681114597
7398,8,104,2.126360281,2.638013506
7399,9,104,2.25873,3.003403741
7400,10,104,2.4064413,2.620555161
7401,1,105,2.433089123,2.869260609
7402,2,105,2.377216076,3.12504753
7403,3,105,2.346692123,2.223905316
7404,4,105,2.276840529,3.240864848
7405,5,105,2.137106972,1.842709277
7406,6,105,2.20360923,1.80383368
7407,7,105,2.138036425,2.684976298
7408,8,105,2.13115153,2.643877246
7409,9,105,2.263822532,3.004806192
7410,10,105,2.413143047,2.627116538
7411,1,106,2.434423743,2.871021455
7412,2,106,2.379683789,3.129964292
7413,3,106,2.353749616,2.223162782
7414,4,106,2.282782958,3.247547591
7415,5,106,2.14490583,1.849100258
7416,6,106,2.204359791,1.804073848
7417,7,106,2.13220112,2.684520495
7418,8,106,2.135735093,2.643544819
7419,9,106,2.266401399,3.006763511
7420,10,106,2.418620266,2.62977974
