,Series,k,Mean,stdDev
2856,6,74,2.231700341,1.758609397
2857,7,74,2.280144508,2.105393036
2858,8,74,2.44504804,3.281386076
2859,9,74,2.226833858,3.26922512
2860,10,74,2.149843057,2.113472661
2861,1,75,2.158397059,2.163668207
2862,2,75,2.300594884,2.428102553
2863,3,75,2.240857847,2.822361014
2864,4,75,2.050371908,2.772225591
2865,5,75,2.05938041,2.445989869
2866,6,75,2.231443446,1.763745533
2867,7,75,2.286332984,2.109952889
2868,8,75,2.451722856,3.284571433
2869,9,75,2.234991083,3.275373175
2870,10,75,2.148725062,2.110153108
2871,1,76,2.162648301,2.17750235
2872,2,76,2.299400916,2.43435932
2873,3,76,2.245640064,2.828706602
2874,4,76,2.051340972,2.775810452
2875,5,76,2.067429592,2.447016767
2876,6,76,2.240638261,1.768273511
2877,7,76,2.282346104,2.105004679
2878,8,76,2.457326794,3.280230391
2879,9,76,2.237847723,3.279953812
2880,10,76,2.149537417,2.1197186
2881,1,77,2.161538084,2.181141539
2882,2,77,2.303551259,2.439188376
2883,3,77,2.255508705,2.830890008
2884,4,77,2.053583282,2.783078768
2885,5,77,2.072185266,2.449990548
2886,6,77,2.236826728,1.77707197
2887,7,77,2.281381634,2.104312035
2888,8,77,2.460511363,3.282495372
2889,9,77,2.240545596,3.283248376
2890,10,77,2.14886119,2.106642467
2891,1,78,2.166317447,2.192857419
2892,2,78,2.312422344,2.442997555
2893,3,78,2.260197332,2.835994213
2894,4,78,2.056391449,2.791640877
2895,5,78,2.078943091,2.453752396
2896,6,78,2.241937053,1.781460436
2897,7,78,2.282937367,2.113165567
2898,8,78,2.459450486,3.289111106
2899,9,78,2.250994965,3.291080741
2900,10,78,2.149358945,2.104475998
2901,1,79,2.172546068,2.196175522
2902,2,79,2.313963809,2.440249089
2903,3,79,2.263933831,2.837453901
2904,4,79,2.060727353,2.799733197
2905,5,79,2.078645122,2.453235133
2906,6,79,2.248390834,1.781824836
2907,7,79,2.282144002,2.114865631
2908,8,79,2.46218081,3.290990638
2909,9,79,2.25451379,3.293252043
2910,10,79,2.152256963,2.105616659
2911,1,80,2.174218022,2.198121736
2912,2,80,2.313232282,2.446175942
2913,3,80,2.263382776,2.839226513
2914,4,80,2.063447894,2.805000163
2915,5,80,2.083218916,2.459732032
2916,6,80,2.25996941,1.785020482
2917,7,80,2.28171442,2.11682744
2918,8,80,2.467731141,3.301504175
2919,9,80,2.258174561,3.295663868
2920,10,80,2.152136264,2.112397617
2921,1,81,2.174402606,2.192352607
2922,2,81,2.307794875,2.449027947
2923,3,81,2.266045,2.838593488
2924,4,81,2.064757569,2.804803659
2925,5,81,2.091402022,2.463621838
2926,6,81,2.261974051,1.789895432
2927,7,81,2.287839561,2.11227149
2928,8,81,2.478323719,3.299733524
2929,9,81,2.258116415,3.302714691
2930,10,81,2.159561181,2.123715672
2931,1,82,2.178790665,2.197803124
2932,2,82,2.307283225,2.4492596
2933,3,82,2.26772135,2.836571595
2934,4,82,2.0674211,2.809542394
2935,5,82,2.096595693,2.47221869
2936,6,82,2.268894126,1.788733797
2937,7,82,2.290286355,2.116368115
2938,8,82,2.473833225,3.296714804
2939,9,82,2.26266172,3.304052448
2940,10,82,2.159627629,2.122984326
2941,1,83,2.179141014,2.199716104
2942,2,83,2.303442389,2.446189266
2943,3,83,2.273831193,2.838420095
2944,4,83,2.063953513,2.812343894
2945,5,83,2.105890084,2.475524482
2946,6,83,2.271456971,1.778148918
2947,7,83,2.292962394,2.121259112
2948,8,83,2.469902193,3.304386286
2949,9,83,2.273204785,3.301207179
2950,10,83,2.166806628,2.132476524
2951,1,84,2.179810706,2.208562478
2952,2,84,2.301820737,2.457462919
2953,3,84,2.277807997,2.839973135
2954,4,84,2.06307021,2.816670508
2955,5,84,2.113396126,2.476783809
2956,6,84,2.270395889,1.774230797
2957,7,84,2.287738021,2.113891876
2958,8,84,2.467881311,3.314750638
2959,9,84,2.275553093,3.303292987
2960,10,84,2.170446419,2.144038851
2961,1,85,2.186501662,2.216187127
2962,2,85,2.303600829,2.468428495
2963,3,85,2.277950306,2.843973354
2964,4,85,2.068118626,2.822960608
2965,5,85,2.119815706,2.483803929
2966,6,85,2.270560168,1.772810748
2967,7,85,2.289288585,2.113087142
2968,8,85,2.470311211,3.315577138
2969,9,85,2.27444457,3.30729495
2970,10,85,2.169086427,2.14158857
2971,1,86,2.191389702,2.226747987
2972,2,86,2.31160986,2.479171681
2973,3,86,2.270617398,2.844230351
2974,4,86,2.071815821,2.827083902
2975,5,86,2.125122891,2.488062916
2976,6,86,2.279361198,1.776383035
2977,7,86,2.296410605,2.112136969
2978,8,86,2.467113329,3.315737525
2979,9,86,2.275361203,3.306165544
2980,10,86,2.166356947,2.141898986
2981,1,87,2.193395621,2.230029706
2982,2,87,2.311499012,2.489354075
2983,3,87,2.268320672,2.842851065
2984,4,87,2.073335928,2.824392289
2985,5,87,2.129214963,2.490520206
2986,6,87,2.28166178,1.781215505
2987,7,87,2.297987746,2.112252681
2988,8,87,2.469964752,3.325143682
2989,9,87,2.281564677,3.306894141
2990,10,87,2.168350152,2.147110603
2991,1,88,2.198470985,2.230422048
2992,2,88,2.314670307,2.497485018
2993,3,88,2.274029344,2.843968855
2994,4,88,2.074184406,2.832829096
2995,5,88,2.128633128,2.482405603
2996,6,88,2.280919279,1.786766103
2997,7,88,2.299786299,2.1125233
2998,8,88,2.47365826,3.332671819
2999,9,88,2.288857913,3.305703883
3000,10,88,2.173217749,2.151233677
3001,1,89,2.203872294,2.234137517
3002,2,89,2.314258267,2.50204192
3003,3,89,2.281311552,2.851821926
3004,4,89,2.072686129,2.836328818
3005,5,89,2.122973781,2.474559516
3006,6,89,2.281766163,1.787378951
3007,7,89,2.295233236,2.118209003
3008,8,89,2.482129176,3.33229024
3009,9,89,2.291518295,3.305325335
3010,10,89,2.178866745,2.151734313
3011,1,90,2.203844962,2.23702445
3012,2,90,2.313275518,2.503971432
3013,3,90,2.281807276,2.849581309
3014,4,90,2.069133723,2.840341197
3015,5,90,2.122111998,2.477599435
3016,6,90,2.285168311,1.797452126
3017,7,90,2.29376436,2.118003752
3018,8,90,2.483883241,3.336449529
3019,9,90,2.296152905,3.311975659
3020,10,90,2.182133796,2.154244983
3021,1,91,2.208728671,2.23726677
3022,2,91,2.317814562,2.512730745
3023,3,91,2.284727808,2.848641931
3024,4,91,2.067417476,2.838012555
3025,5,91,2.120897284,2.482571848
3026,6,91,2.28913224,1.803464202
3027,7,91,2.29831741,2.120542454
3028,8,91,2.484681917,3.340719714
3029,9,91,2.301307406,3.310701748
3030,10,91,2.184690499,2.156912556
3031,1,92,2.213295969,2.242859227
3032,2,92,2.31816143,2.511309635
3033,3,92,2.2888433,2.846274129
3034,4,92,2.070615537,2.834779316
3035,5,92,2.120059685,2.48632304
3036,6,92,2.290967326,1.817949057
3037,7,92,2.300560501,2.123014468
3038,8,92,2.48797331,3.350623829
3039,9,92,2.308591275,3.314996967
3040,10,92,2.194180032,2.161605308
3041,1,93,2.211254699,2.250312225
3042,2,93,2.320077943,2.519859221
3043,3,93,2.294019409,2.848556292
3044,4,93,2.069356347,2.841860212
3045,5,93,2.12294631,2.488256223
3046,6,93,2.29670267,1.823491688
3047,7,93,2.30300104,2.123879058
3048,8,93,2.488557052,3.358103066
3049,9,93,2.310382063,3.315509922
3050,10,93,2.192417733,2.161814221
3051,1,94,2.215050727,2.26290987
3052,2,94,2.314644046,2.526021477
3053,3,94,2.295421808,2.854405609
3054,4,94,2.071482934,2.850233738
3055,5,94,2.129536042,2.50143477
3056,6,94,2.297243227,1.824085164
3057,7,94,2.307756602,2.129530966
3058,8,94,2.489924737,3.354276016
3059,9,94,2.322950468,3.319007738
3060,10,94,2.192344373,2.155466535
3061,1,95,2.220293439,2.265982513
3062,2,95,2.315989408,2.528567017
3063,3,95,2.302288356,2.847912804
3064,4,95,2.074634479,2.851093328
3065,5,95,2.137611452,2.505468238
3066,6,95,2.298330852,1.827729977
3067,7,95,2.310812409,2.133832837
3068,8,95,2.501417674,3.363896659
3069,9,95,2.328540902,3.323764538
3070,10,95,2.199972011,2.163115344
3071,1,96,2.22141119,2.265643743
3072,2,96,2.314639632,2.535184125
3073,3,96,2.306455413,2.846955267
3074,4,96,2.074984753,2.855077681
3075,5,96,2.14041757,2.507769253
3076,6,96,2.302235685,1.835342546
3077,7,96,2.320482256,2.133189772
3078,8,96,2.507251241,3.365154463
3079,9,96,2.329236182,3.326924516
3080,10,96,2.196593024,2.163072281
3081,1,97,2.224220785,2.269888793
3082,2,97,2.321113928,2.539092055
3083,3,97,2.311208066,2.8461371
3084,4,97,2.080633875,2.857422564
3085,5,97,2.140768637,2.505796071
3086,6,97,2.307613107,1.839000172
3087,7,97,2.326744338,2.130591031
3088,8,97,2.512034032,3.372184102
3089,9,97,2.33830955,3.335289972
3090,10,97,2.200586419,2.167998366
3091,1,98,2.223051591,2.27333369
3092,2,98,2.318784534,2.538695217
3093,3,98,2.31190296,2.841603488
3094,4,98,2.081395572,2.858266177
3095,5,98,2.140550958,2.509368219
3096,6,98,2.308144723,1.835849562
3097,7,98,2.327996924,2.133790124
3098,8,98,2.520602339,3.37820161
3099,9,98,2.339730385,3.338329728
3100,10,98,2.19722794,2.167867599
3101,1,99,2.230446216,2.283259283
3102,2,99,2.317136573,2.544707076
3103,3,99,2.312818643,2.837296759
3104,4,99,2.079725524,2.858336922
3105,5,99,2.147376606,2.513648002
3106,6,99,2.308542944,1.842393717
3107,7,99,2.328482558,2.130134575
3108,8,99,2.522605801,3.375079987
3109,9,99,2.344728862,3.343445114
3110,10,99,2.194719793,2.171716527
3111,1,100,2.230754908,2.285905261
3112,2,100,2.31845121,2.55017626
3113,3,100,2.315308537,2.834646685
3114,4,100,2.081586082,2.860788575
3115,5,100,2.150296426,2.516763005
3116,6,100,2.313189619,1.845597133
3117,7,100,2.328705084,2.13279248
3118,8,100,2.523507748,3.368212231
3119,9,100,2.352503211,3.345667951
3120,10,100,2.203593944,2.174249067
3121,1,101,2.234364547,2.285833269
3122,2,101,2.320019368,2.551384543
3123,3,101,2.318373987,2.833614574
3124,4,101,2.081249064,2.866589619
3125,5,101,2.144797745,2.515165661
3126,6,101,2.311176474,1.849566667
3127,7,101,2.33144519,2.13817286
3128,8,101,2.530329068,3.371282149
3129,9,101,2.359242103,3.346714438
3130,10,101,2.201015004,2.178864929
3131,1,102,2.237212951,2.292482544
3132,2,102,2.316172432,2.558666551
3133,3,102,2.322370257,2.835126905
3134,4,102,2.080026903,2.872741805
3135,5,102,2.152846946,2.520406882
3136,6,102,2.313668869,1.855042455
3137,7,102,2.334384054,2.140990188
3138,8,102,2.532444595,3.375349674
3139,9,102,2.363398449,3.348039948
3140,10,102,2.201625887,2.181855721
3141,1,103,2.239061323,2.295929145
3142,2,103,2.315063598,2.562403548
3143,3,103,2.325426445,2.832547236
3144,4,103,2.080181741,2.870150489
3145,5,103,2.153375017,2.524424857
3146,6,103,2.318750579,1.860705073
3147,7,103,2.342079021,2.138646348
3148,8,103,2.533949884,3.376460842
3149,9,103,2.369758649,3.352965506
3150,10,103,2.206477329,2.184672784
3151,1,104,2.236037951,2.30097198
3152,2,104,2.31163296,2.567383259
3153,3,104,2.327226221,2.82987776
3154,4,104,2.075940011,2.876692049
3155,5,104,2.1495931,2.526756135
3156,6,104,2.316472452,1.86845875
3157,7,104,2.343978805,2.142621344
3158,8,104,2.535096568,3.374104374
3159,9,104,2.372504988,3.357201526
3160,10,104,2.207007408,2.186349418
3161,1,105,2.235801062,2.309416524
3162,2,105,2.313520753,2.573695458
3163,3,105,2.332651213,2.823582434
3164,4,105,2.07794475,2.877429399
3165,5,105,2.152236712,2.531265668
3166,6,105,2.320448009,1.870972886
3167,7,105,2.344202855,2.143546251
3168,8,105,2.540093785,3.376631433
3169,9,105,2.370469496,3.349542568
3170,10,105,2.209689581,2.190487099
3171,1,106,2.238911527,2.317917691
3172,2,106,2.317199788,2.579964507
3173,3,106,2.333700389,2.824473045
3174,4,106,2.078920653,2.881166215
3175,5,106,2.155039662,2.534444821
3176,6,106,2.32485724,1.873530579
3177,7,106,2.345440596,2.146361117
3178,8,106,2.54221049,3.380594121
3179,9,106,2.369928492,3.352902461
3180,10,106,2.212309754,2.193683555
