,Series,k,Mean,stdDev
6035,5,74,1.952166542,2.524631869
6036,6,74,2.326751532,2.916866973
6037,7,74,1.751225752,1.483622836
6038,8,74,2.471508662,2.83949994
6039,9,74,2.311267665,2.33088993
6040,10,74,2.591356161,2.992813207
6041,1,75,1.855195796,2.081580621
6042,2,75,2.606639335,3.312009743
6043,3,75,2.261772327,2.911619019
6044,4,75,1.983793102,1.75480761
6045,5,75,1.957595823,2.524909052
6046,6,75,2.329792319,2.922021617
6047,7,75,1.749565393,1.480915938
6048,8,75,2.472411347,2.842399655
6049,9,75,2.315257488,2.338769697
6050,10,75,2.60235891,2.999414153
6051,1,76,1.861318703,2.08775909
6052,2,76,2.612636123,3.312663344
6053,3,76,2.258815921,2.916503073
6054,4,76,1.981603857,1.760740645
6055,5,76,1.968684798,2.521653675
6056,6,76,2.331534965,2.926715603
6057,7,76,1.751951334,1.487713666
6058,8,76,2.474679568,2.841818727
6059,9,76,2.319147449,2.341663688
6060,10,76,2.604119366,2.99684335
6061,1,77,1.863567249,2.092357788
6062,2,77,2.611391849,3.317832089
6063,3,77,2.267650694,2.920247818
6064,4,77,1.98152471,1.763300514
6065,5,77,1.967652832,2.519332137
6066,6,77,2.331726115,2.921699217
6067,7,77,1.753280571,1.48284904
6068,8,77,2.479642725,2.849262981
6069,9,77,2.327818218,2.343387881
6070,10,77,2.605715597,3.00257449
6071,1,78,1.857056679,2.099829706
6072,2,78,2.614502968,3.327995283
6073,3,78,2.270770508,2.923682958
6074,4,78,1.977630667,1.763525916
6075,5,78,1.970435515,2.519252509
6076,6,78,2.339821364,2.925288196
6077,7,78,1.748003922,1.469991595
6078,8,78,2.488537952,2.853171218
6079,9,78,2.336895137,2.363026009
6080,10,78,2.609032658,3.01640247
6081,1,79,1.862787649,2.111108108
6082,2,79,2.614351295,3.325512005
6083,3,79,2.272182095,2.92612686
6084,4,79,1.976576459,1.770155342
6085,5,79,1.97167571,2.516827874
6086,6,79,2.333928681,2.916794496
6087,7,79,1.752554133,1.473416686
6088,8,79,2.490456133,2.854228084
6089,9,79,2.340906099,2.358793775
6090,10,79,2.620005664,3.019928601
6091,1,80,1.868953208,2.116396026
6092,2,80,2.620629053,3.330820861
6093,3,80,2.276128205,2.927513362
6094,4,80,1.97294387,1.761114064
6095,5,80,1.97994016,2.513915563
6096,6,80,2.327628956,2.915794296
6097,7,80,1.751378463,1.470977281
6098,8,80,2.496124397,2.859005815
6099,9,80,2.350978768,2.365385654
6100,10,80,2.626239717,3.027211175
6101,1,81,1.87268363,2.113310186
6102,2,81,2.620221813,3.331060701
6103,3,81,2.269554837,2.918231109
6104,4,81,1.973828892,1.768980606
6105,5,81,1.97991275,2.512698704
6106,6,81,2.330437198,2.925877541
6107,7,81,1.760303238,1.478177257
6108,8,81,2.498605829,2.865039335
6109,9,81,2.357621033,2.373369994
6110,10,81,2.635132251,3.033667129
6111,1,82,1.876433968,2.115780408
6112,2,82,2.625321609,3.333381709
6113,3,82,2.265111985,2.91109894
6114,4,82,1.973669384,1.769746616
6115,5,82,1.984597287,2.519139985
6116,6,82,2.328223769,2.927482448
6117,7,82,1.767691356,1.482989782
6118,8,82,2.504570767,2.869027076
6119,9,82,2.362878824,2.38213713
6120,10,82,2.638161363,3.033011278
6121,1,83,1.877223292,2.123618059
6122,2,83,2.634424274,3.342127158
6123,3,83,2.260924241,2.90340074
6124,4,83,1.973662594,1.76877725
6125,5,83,1.993860028,2.518559662
6126,6,83,2.323085234,2.931619821
6127,7,83,1.777075183,1.484468501
6128,8,83,2.505031565,2.867650148
6129,9,83,2.365698561,2.381632057
6130,10,83,2.644582233,3.034084648
6131,1,84,1.884198505,2.128615663
6132,2,84,2.642810099,3.350164737
6133,3,84,2.257692577,2.903109957
6134,4,84,1.975078977,1.765476814
6135,5,84,1.995818516,2.515092965
6136,6,84,2.326517794,2.931808081
6137,7,84,1.781013735,1.486250808
6138,8,84,2.507331999,2.870713842
6139,9,84,2.369202145,2.376512892
6140,10,84,2.645250239,3.039312418
6141,1,85,1.884965366,2.129467622
6142,2,85,2.640919177,3.352731126
6143,3,85,2.255747617,2.909873594
6144,4,85,1.9793166,1.770328066
6145,5,85,1.994052634,2.51464561
6146,6,85,2.329143938,2.938133885
6147,7,85,1.783800893,1.493672545
6148,8,85,2.507044574,2.870717901
6149,9,85,2.363228203,2.384858993
6150,10,85,2.651609421,3.047143788
6151,1,86,1.891730378,2.138041684
6152,2,86,2.644951787,3.355652544
6153,3,86,2.260843122,2.912111687
6154,4,86,1.975870671,1.778261254
6155,5,86,1.996971696,2.512665653
6156,6,86,2.328710477,2.933016428
6157,7,86,1.785963698,1.498197042
6158,8,86,2.512486718,2.871063332
6159,9,86,2.366298957,2.384923252
6160,10,86,2.653433383,3.057824011
6161,1,87,1.903575237,2.141561879
6162,2,87,2.64850845,3.362762124
6163,3,87,2.255842885,2.912313982
6164,4,87,1.982867557,1.780430947
6165,5,87,1.993816256,2.513796348
6166,6,87,2.33289423,2.934719562
6167,7,87,1.786738057,1.500410026
6168,8,87,2.514498833,2.875182586
6169,9,87,2.368068474,2.391938914
6170,10,87,2.65203278,3.056655685
6171,1,88,1.905023422,2.151707001
6172,2,88,2.657011731,3.368574568
6173,3,88,2.25830259,2.912505432
6174,4,88,1.984554594,1.780886669
6175,5,88,2.003613067,2.511538434
6176,6,88,2.333414852,2.930913681
6177,7,88,1.789643561,1.502936628
6178,8,88,2.521449376,2.877997718
6179,9,88,2.373683272,2.395943181
6180,10,88,2.652804854,3.061569862
6181,1,89,1.914885073,2.15631818
6182,2,89,2.664887068,3.378830982
6183,3,89,2.260753983,2.912735533
6184,4,89,1.987730941,1.781622448
6185,5,89,2.008742094,2.516413594
6186,6,89,2.336809473,2.9377564
6187,7,89,1.794341219,1.503731285
6188,8,89,2.525104073,2.88463731
6189,9,89,2.372610282,2.402638471
6190,10,89,2.659609436,3.05979816
6191,1,90,1.921771876,2.161611611
6192,2,90,2.672444511,3.387382167
6193,3,90,2.260380844,2.903653224
6194,4,90,1.989837255,1.776068181
6195,5,90,2.009045959,2.516426673
6196,6,90,2.339301371,2.938157669
6197,7,90,1.799869488,1.510667602
6198,8,90,2.526416105,2.882696394
6199,9,90,2.37189997,2.397455345
6200,10,90,2.66608381,3.057841765
6201,1,91,1.924848988,2.167618776
6202,2,91,2.675941542,3.395709065
6203,3,91,2.259864026,2.905980659
6204,4,91,1.994026625,1.779939872
6205,5,91,2.014912027,2.517520898
6206,6,91,2.342367155,2.941470883
6207,7,91,1.798366969,1.516132869
6208,8,91,2.529678169,2.890593149
6209,9,91,2.374604586,2.402642593
6210,10,91,2.671281762,3.065771947
6211,1,92,1.930085679,2.170175074
6212,2,92,2.682719927,3.397808467
6213,3,92,2.263419331,2.908142041
6214,4,92,1.994140087,1.783612617
6215,5,92,2.01552385,2.519304532
6216,6,92,2.345706339,2.939143732
6217,7,92,1.80113976,1.526949686
6218,8,92,2.531721004,2.889697064
6219,9,92,2.369089861,2.407670277
6220,10,92,2.676196405,3.071088484
6221,1,93,1.932318809,2.170745999
6222,2,93,2.688334151,3.408035456
6223,3,93,2.258488145,2.912054988
6224,4,93,2.000846433,1.791836858
6225,5,93,2.017783876,2.522186246
6226,6,93,2.353949799,2.943647728
6227,7,93,1.799570877,1.522800925
6228,8,93,2.532911018,2.893995894
6229,9,93,2.368090966,2.416447626
6230,10,93,2.679370992,3.08190124
6231,1,94,1.936134351,2.179485468
6232,2,94,2.693539093,3.413433974
6233,3,94,2.257536541,2.907324751
6234,4,94,2.007562405,1.794761433
6235,5,94,2.018319615,2.522113307
6236,6,94,2.357020555,2.940126379
6237,7,94,1.803079809,1.521928518
6238,8,94,2.531572959,2.896888578
6239,9,94,2.375258403,2.416995527
6240,10,94,2.683069773,3.088299574
6241,1,95,1.940641686,2.186680453
6242,2,95,2.695859572,3.420444285
6243,3,95,2.259037497,2.90825759
6244,4,95,2.007668498,1.797169478
6245,5,95,2.023132979,2.524545356
6246,6,95,2.353083644,2.944628074
6247,7,95,1.797879662,1.519986934
6248,8,95,2.533488627,2.899699331
6249,9,95,2.378299106,2.425925379
6250,10,95,2.68584686,3.096947591
6251,1,96,1.94727087,2.187554835
6252,2,96,2.698875142,3.423288765
6253,3,96,2.26263598,2.909892937
6254,4,96,2.011152176,1.803305665
6255,5,96,2.028371774,2.528787954
6256,6,96,2.358935075,2.947481676
6257,7,96,1.802786462,1.52000767
6258,8,96,2.530006767,2.901931622
6259,9,96,2.382717721,2.427539263
6260,10,96,2.687448205,3.100063928
6261,1,97,1.948358374,2.193892356
6262,2,97,2.704587595,3.424527417
6263,3,97,2.264785667,2.912287923
6264,4,97,2.015312095,1.80126139
6265,5,97,2.030089902,2.52593211
6266,6,97,2.363765837,2.949938968
6267,7,97,1.805958072,1.516970368
6268,8,97,2.531956349,2.903344583
6269,9,97,2.384309677,2.434976111
6270,10,97,2.690466521,3.103587013
6271,1,98,1.954114019,2.197950614
6272,2,98,2.705981544,3.430181198
6273,3,98,2.260662856,2.915142448
6274,4,98,2.02137821,1.800047579
6275,5,98,2.028160134,2.527686808
6276,6,98,2.364128292,2.952044866
6277,7,98,1.813220984,1.522463631
6278,8,98,2.53443114,2.903759414
6279,9,98,2.383559929,2.442390465
6280,10,98,2.691010462,3.109273957
6281,1,99,1.958900603,2.203696517
6282,2,99,2.710732907,3.433295376
6283,3,99,2.261894519,2.9179232
6284,4,99,2.021827329,1.80087625
6285,5,99,2.031579971,2.521248153
6286,6,99,2.367642267,2.955873467
6287,7,99,1.816805263,1.526606765
6288,8,99,2.532111889,2.90928936
6289,9,99,2.38414122,2.44879261
6290,10,99,2.693406368,3.114732069
6291,1,100,1.961860338,2.199710549
6292,2,100,2.71265708,3.437128608
6293,3,100,2.261379392,2.920134391
6294,4,100,2.027642318,1.802189838
6295,5,100,2.029716158,2.515723105
6296,6,100,2.368048535,2.957847065
6297,7,100,1.820421963,1.529334001
6298,8,100,2.540605882,2.910274808
6299,9,100,2.385588938,2.449592936
6300,10,100,2.701845438,3.124664513
6301,1,101,1.959734526,2.202090385
6302,2,101,2.713003315,3.442021213
6303,3,101,2.260769963,2.924292102
6304,4,101,2.032236894,1.807079032
6305,5,101,2.036176988,2.516893251
6306,6,101,2.373138961,2.959489382
6307,7,101,1.826456004,1.534029868
6308,8,101,2.539595303,2.909608525
6309,9,101,2.388316539,2.446719625
6310,10,101,2.708242688,3.132932808
6311,1,102,1.956858843,2.208151678
6312,2,102,2.715229847,3.449156373
6313,3,102,2.259176302,2.920681734
6314,4,102,2.030128094,1.803177683
6315,5,102,2.03658494,2.508698
6316,6,102,2.373688746,2.945970297
6317,7,102,1.831576776,1.537482223
6318,8,102,2.541215849,2.913855586
6319,9,102,2.391103745,2.448008259
6320,10,102,2.709747163,3.135504839
6321,1,103,1.957160251,2.213641159
6322,2,103,2.717490668,3.45052129
6323,3,103,2.259438968,2.913768831
6324,4,103,2.030860759,1.800004542
6325,5,103,2.03758945,2.503445285
6326,6,103,2.376675036,2.952072489
6327,7,103,1.83547888,1.535894357
6328,8,103,2.536958401,2.910481767
6329,9,103,2.395322035,2.447736276
6330,10,103,2.717080273,3.143913503
6331,1,104,1.957326052,2.218834141
6332,2,104,2.726247745,3.451721409
6333,3,104,2.258766709,2.914683143
6334,4,104,2.035928238,1.799362498
6335,5,104,2.03807896,2.499104293
6336,6,104,2.381165052,2.955836854
6337,7,104,1.84119596,1.533505048
6338,8,104,2.542247048,2.91228383
6339,9,104,2.398207413,2.4513952
6340,10,104,2.717784734,3.149470845
6341,1,105,1.963496683,2.220854291
6342,2,105,2.728777196,3.458239373
6343,3,105,2.257074363,2.908649848
6344,4,105,2.03524409,1.796535606
6345,5,105,2.041141216,2.497970128
6346,6,105,2.383018817,2.954745604
6347,7,105,1.84592526,1.537585361
6348,8,105,2.542034942,2.915353407
6349,9,105,2.399290066,2.451257525
6350,10,105,2.720447063,3.150613812
6351,1,106,1.96737136,2.225513861
6352,2,106,2.736549068,3.46668899
6353,3,106,2.261857151,2.909461758
6354,4,106,2.037454229,1.800295671
6355,5,106,2.042590284,2.500820593
6356,6,106,2.384790695,2.948747746
6357,7,106,1.851556505,1.538536387
6358,8,106,2.542775259,2.919688582
6359,9,106,2.401699721,2.448055098
6360,10,106,2.720407856,3.160114047
