,Series,k,Mean,stdDev
1796,6,74,2.644950765,3.359312762
1797,7,74,2.356654765,2.967508131
1798,8,74,2.474215627,3.25149298
1799,9,74,1.774182912,1.393304782
1800,10,74,1.778283347,1.68197034
1801,1,75,2.226112994,2.183021911
1802,2,75,1.953225536,2.057565572
1803,3,75,2.283522586,2.382297631
1804,4,75,2.276102951,2.293192185
1805,5,75,2.233454636,3.051669833
1806,6,75,2.644842893,3.367674931
1807,7,75,2.36164755,2.965654208
1808,8,75,2.477737089,3.254450695
1809,9,75,1.779766326,1.402987005
1810,10,75,1.785095946,1.681951879
1811,1,76,2.228456875,2.181747161
1812,2,76,1.9519065,2.053159391
1813,3,76,2.287915605,2.380205469
1814,4,76,2.278213044,2.304193374
1815,5,76,2.229796021,3.045238275
1816,6,76,2.650716394,3.373714462
1817,7,76,2.364840556,2.968043521
1818,8,76,2.481322261,3.25828271
1819,9,76,1.77499466,1.413255321
1820,10,76,1.783463274,1.684591789
1821,1,77,2.238727253,2.182708221
1822,2,77,1.958842028,2.052074874
1823,3,77,2.286512719,2.387469539
1824,4,77,2.271459595,2.305836174
1825,5,77,2.224237142,3.046812152
1826,6,77,2.65634044,3.381569765
1827,7,77,2.364815882,2.970877424
1828,8,77,2.490777121,3.262051523
1829,9,77,1.775757894,1.414721802
1830,10,77,1.783131924,1.684579455
1831,1,78,2.244877374,2.189113479
1832,2,78,1.963211923,2.058883876
1833,3,78,2.293031211,2.397625741
1834,4,78,2.268808606,2.298553965
1835,5,78,2.223666396,3.052808688
1836,6,78,2.658104048,3.38942445
1837,7,78,2.367702209,2.973177476
1838,8,78,2.499678296,3.264475851
1839,9,78,1.782036156,1.422714916
1840,10,78,1.791162131,1.689785022
1841,1,79,2.243691149,2.202373247
1842,2,79,1.964862201,2.061821235
1843,3,79,2.29403596,2.40081272
1844,4,79,2.267055203,2.299115385
1845,5,79,2.22127933,3.046065711
1846,6,79,2.662399001,3.391567761
1847,7,79,2.372793936,2.979549124
1848,8,79,2.509741811,3.265833429
1849,9,79,1.789900503,1.421998092
1850,10,79,1.78773066,1.697923213
1851,1,80,2.249372272,2.205531804
1852,2,80,1.9693813,2.0635618
1853,3,80,2.297897804,2.402398485
1854,4,80,2.263900186,2.299033785
1855,5,80,2.226212743,3.049641604
1856,6,80,2.662065828,3.401212785
1857,7,80,2.381716047,2.982525877
1858,8,80,2.519825832,3.271367679
1859,9,80,1.792459739,1.419111061
1860,10,80,1.791638001,1.701481028
1861,1,81,2.255854072,2.209936748
1862,2,81,1.970635726,2.065262467
1863,3,81,2.298222944,2.40930542
1864,4,81,2.262304242,2.305962154
1865,5,81,2.226134693,3.058554278
1866,6,81,2.661007298,3.409153552
1867,7,81,2.37888773,2.987571241
1868,8,81,2.523857741,3.272104663
1869,9,81,1.791089351,1.410269979
1870,10,81,1.792316131,1.702445623
1871,1,82,2.258467474,2.217181299
1872,2,82,1.970847689,2.077063149
1873,3,82,2.304494025,2.413504334
1874,4,82,2.263743172,2.317371458
1875,5,82,2.226402329,3.059904474
1876,6,82,2.66652154,3.420354789
1877,7,82,2.381416146,2.987305899
1878,8,82,2.530276014,3.273318101
1879,9,82,1.794813847,1.418119962
1880,10,82,1.795309944,1.703578632
1881,1,83,2.253130791,2.214735742
1882,2,83,1.972159139,2.077499201
1883,3,83,2.308156752,2.423136316
1884,4,83,2.264066756,2.32484437
1885,5,83,2.219115005,3.051543327
1886,6,83,2.667075929,3.427036986
1887,7,83,2.386798405,2.995454183
1888,8,83,2.536588759,3.276251419
1889,9,83,1.791053625,1.425516952
1890,10,83,1.795622046,1.706662962
1891,1,84,2.259490105,2.217031713
1892,2,84,1.978825754,2.081667651
1893,3,84,2.30940135,2.424152779
1894,4,84,2.258769932,2.330653513
1895,5,84,2.221786508,3.056261478
1896,6,84,2.667760227,3.433635138
1897,7,84,2.392285316,2.995029142
1898,8,84,2.539489328,3.278847173
1899,9,84,1.789905534,1.424146712
1900,10,84,1.792157278,1.706602602
1901,1,85,2.25797437,2.213928848
1902,2,85,1.979840266,2.084130474
1903,3,85,2.309718841,2.425728337
1904,4,85,2.258458097,2.338401818
1905,5,85,2.218824852,3.049164067
1906,6,85,2.664727962,3.443429129
1907,7,85,2.395316172,3.001028256
1908,8,85,2.548622705,3.27633335
1909,9,85,1.794114374,1.428960962
1910,10,85,1.793920771,1.708723934
1911,1,86,2.263542227,2.217219842
1912,2,86,1.980312116,2.085759411
1913,3,86,2.317966101,2.427423629
1914,4,86,2.264630351,2.353958884
1915,5,86,2.21655619,3.051247588
1916,6,86,2.665975523,3.443378371
1917,7,86,2.400089698,2.997821784
1918,8,86,2.555169309,3.273604042
1919,9,86,1.801529355,1.428259229
1920,10,86,1.792476729,1.708066943
1921,1,87,2.267061791,2.213803863
1922,2,87,1.982403761,2.091487763
1923,3,87,2.326596702,2.429252166
1924,4,87,2.264260749,2.352526552
1925,5,87,2.214220927,3.047385741
1926,6,87,2.665985143,3.450547683
1927,7,87,2.404643626,3.003838734
1928,8,87,2.55971421,3.266565859
1929,9,87,1.801203416,1.436578427
1930,10,87,1.795605771,1.701433799
1931,1,88,2.264978662,2.222449936
1932,2,88,1.987383306,2.098743941
1933,3,88,2.327837375,2.429709334
1934,4,88,2.261139398,2.350319271
1935,5,88,2.218301759,3.048111934
1936,6,88,2.671898538,3.450931791
1937,7,88,2.41148204,3.007467609
1938,8,88,2.565438545,3.261722408
1939,9,88,1.802182466,1.441112152
1940,10,88,1.794403876,1.698469747
1941,1,89,2.256446198,2.222579116
1942,2,89,1.987873044,2.098994197
1943,3,89,2.329890573,2.432670576
1944,4,89,2.255050484,2.35457655
1945,5,89,2.214215113,3.042694346
1946,6,89,2.673308525,3.452582051
1947,7,89,2.413705679,3.006547118
1948,8,89,2.569202657,3.267649326
1949,9,89,1.801215645,1.442611616
1950,10,89,1.792543419,1.696666875
1951,1,90,2.255902975,2.228036497
1952,2,90,1.998321765,2.10144739
1953,3,90,2.332173077,2.429013447
1954,4,90,2.255769814,2.359178376
1955,5,90,2.214590058,3.034618065
1956,6,90,2.683529061,3.458974446
1957,7,90,2.425832575,3.009141604
1958,8,90,2.573383328,3.273729894
1959,9,90,1.804388814,1.451520472
1960,10,90,1.793560775,1.700193824
1961,1,91,2.260713671,2.233954782
1962,2,91,2.00503234,2.103948688
1963,3,91,2.331006552,2.430689611
1964,4,91,2.258801361,2.359336824
1965,5,91,2.214256855,3.036142544
1966,6,91,2.688110052,3.46306648
1967,7,91,2.42285527,3.011169017
1968,8,91,2.578998159,3.278096383
1969,9,91,1.809394315,1.443949505
1970,10,91,1.792947313,1.700581136
1971,1,92,2.264065396,2.234395427
1972,2,92,2.009125579,2.111807376
1973,3,92,2.327908884,2.434019787
1974,4,92,2.260871799,2.363095552
1975,5,92,2.218957179,3.04415841
1976,6,92,2.694284438,3.468495099
1977,7,92,2.429691991,3.017926297
1978,8,92,2.584075376,3.27876729
1979,9,92,1.814982094,1.442273828
1980,10,92,1.799554131,1.704347134
1981,1,93,2.263532192,2.242040547
1982,2,93,2.013218292,2.11637693
1983,3,93,2.330659092,2.432478832
1984,4,93,2.256213688,2.371199305
1985,5,93,2.22494945,3.037254483
1986,6,93,2.694794027,3.479502316
1987,7,93,2.431256759,3.023428931
1988,8,93,2.590589678,3.27899838
1989,9,93,1.822758623,1.445961307
1990,10,93,1.798997431,1.699880376
1991,1,94,2.261421947,2.241916901
1992,2,94,2.012442447,2.11845605
1993,3,94,2.344941143,2.436437104
1994,4,94,2.252924852,2.3725683
1995,5,94,2.227601362,3.039078035
1996,6,94,2.698779529,3.485014011
1997,7,94,2.43612163,3.027898793
1998,8,94,2.598065039,3.280322363
1999,9,94,1.827654632,1.44510613
2000,10,94,1.800438051,1.706333651
2001,1,95,2.264989636,2.253665023
2002,2,95,2.016305073,2.125126073
2003,3,95,2.348279418,2.435491656
2004,4,95,2.250073874,2.375139649
2005,5,95,2.225948495,3.037723142
2006,6,95,2.700540979,3.49524673
2007,7,95,2.439907306,3.027158942
2008,8,95,2.60844148,3.284315969
2009,9,95,1.829899416,1.445240053
2010,10,95,1.803153914,1.702727097
2011,1,96,2.27166049,2.257683912
2012,2,96,2.013850178,2.122066103
2013,3,96,2.347790598,2.428487628
2014,4,96,2.240929667,2.3785795
2015,5,96,2.233227179,3.042197085
2016,6,96,2.697858499,3.497732636
2017,7,96,2.448058666,3.031400782
2018,8,96,2.619643444,3.282794248
2019,9,96,1.834020167,1.440686653
2020,10,96,1.805636136,1.706655875
2021,1,97,2.275539733,2.262601517
2022,2,97,2.019743602,2.120367986
2023,3,97,2.350784435,2.4307642
2024,4,97,2.238585217,2.381317898
2025,5,97,2.234533091,3.044525295
2026,6,97,2.694254895,3.50100488
2027,7,97,2.449263502,3.033384377
2028,8,97,2.623280434,3.282400843
2029,9,97,1.840113444,1.445807478
2030,10,97,1.803888453,1.71064879
2031,1,98,2.276159483,2.270385248
2032,2,98,2.02088191,2.12324577
2033,3,98,2.356591224,2.434935111
2034,4,98,2.232395446,2.389207251
2035,5,98,2.234982254,3.02678214
2036,6,98,2.693756823,3.505871543
2037,7,98,2.45455582,3.034924932
2038,8,98,2.625675839,3.286060684
2039,9,98,1.847365696,1.452917148
2040,10,98,1.803835641,1.706412752
2041,1,99,2.285561664,2.276704728
2042,2,99,2.021612223,2.130647344
2043,3,99,2.362367379,2.440687845
2044,4,99,2.2272094,2.395912292
2045,5,99,2.235252418,3.026061595
2046,6,99,2.695782231,3.510526916
2047,7,99,2.458736713,3.035886922
2048,8,99,2.633595218,3.283647933
2049,9,99,1.851494807,1.455450908
2050,10,99,1.805076243,1.707122163
2051,1,100,2.281468778,2.279991376
2052,2,100,2.025520842,2.137430212
2053,3,100,2.360298057,2.439563405
2054,4,100,2.221623421,2.394158842
2055,5,100,2.235124126,3.025357908
2056,6,100,2.699289485,3.515444009
2057,7,100,2.463751662,3.039597819
2058,8,100,2.636523036,3.284161853
2059,9,100,1.854707665,1.461583827
2060,10,100,1.810555242,1.706931581
2061,1,101,2.284801321,2.280781475
2062,2,101,2.025928828,2.144005235
2063,3,101,2.362947558,2.445431952
2064,4,101,2.218784213,2.397613889
2065,5,101,2.237011168,3.028665882
2066,6,101,2.704399146,3.522748606
2067,7,101,2.469231749,3.046379798
2068,8,101,2.635940579,3.285452545
2069,9,101,1.859128458,1.467609599
2070,10,101,1.805910518,1.710024249
2071,1,102,2.279503451,2.28270529
2072,2,102,2.028286068,2.150565679
2073,3,102,2.359699159,2.447409704
2074,4,102,2.21718489,2.400574164
2075,5,102,2.236407133,3.031521388
2076,6,102,2.706927484,3.526653006
2077,7,102,2.469925365,3.049123663
2078,8,102,2.6429321,3.288436776
2079,9,102,1.85900736,1.469765389
2080,10,102,1.810563987,1.708147594
2081,1,103,2.281101407,2.289630776
2082,2,103,2.029866755,2.159614916
2083,3,103,2.358866905,2.445767693
2084,4,103,2.215571787,2.404951886
2085,5,103,2.240250864,3.030103824
2086,6,103,2.713278224,3.531500486
2087,7,103,2.47470409,3.052846171
2088,8,103,2.655334358,3.291878382
2089,9,103,1.867173933,1.471384402
2090,10,103,1.812091118,1.704879311
2091,1,104,2.281674131,2.289554764
2092,2,104,2.032371798,2.162233515
2093,3,104,2.362394273,2.449024651
2094,4,104,2.21144963,2.403737537
2095,5,104,2.242518826,3.026032611
2096,6,104,2.723454814,3.542770419
2097,7,104,2.479042082,3.054401518
2098,8,104,2.663068753,3.286586375
2099,9,104,1.867504292,1.478085211
2100,10,104,1.811871565,1.702100836
2101,1,105,2.280319189,2.293609621
2102,2,105,2.033366053,2.163993932
2103,3,105,2.364663025,2.449732625
2104,4,105,2.213781037,2.408583003
2105,5,105,2.238548669,3.029267375
2106,6,105,2.728436465,3.541252003
2107,7,105,2.486457848,3.058742646
2108,8,105,2.665618339,3.282535051
2109,9,105,1.872398105,1.486123834
2110,10,105,1.809674226,1.699996676
2111,1,106,2.283644332,2.297090204
2112,2,106,2.038837059,2.173004666
2113,3,106,2.370640394,2.453705102
2114,4,106,2.211404137,2.412801113
2115,5,106,2.243029624,3.032963766
2116,6,106,2.73087801,3.544730284
2117,7,106,2.484633918,3.06310296
2118,8,106,2.67037301,3.282696935
2119,9,106,1.877744944,1.485268055
2120,10,106,1.811230782,1.706893858
