,Series,k,Mean,stdDev
9216,6,74,2.027748376,1.547394354
9217,7,74,2.144100966,1.936662902
9218,8,74,1.982853653,2.319090369
9219,9,74,2.052762016,2.071428869
9220,10,74,2.11493196,1.865612324
9221,1,75,2.153980866,2.071015937
9222,2,75,2.392826751,2.982701808
9223,3,75,2.368767587,3.528862134
9224,4,75,2.401855605,3.132970992
9225,5,75,2.177578698,3.149199968
9226,6,75,2.021931653,1.545432104
9227,7,75,2.152416346,1.947320652
9228,8,75,1.988286134,2.326647838
9229,9,75,2.057208009,2.076912012
9230,10,75,2.110316698,1.86113949
9231,1,76,2.160893263,2.076914404
9232,2,76,2.390038415,2.993512246
9233,3,76,2.374302228,3.524096291
9234,4,76,2.415102894,3.138143734
9235,5,76,2.178788215,3.154503085
9236,6,76,2.025271788,1.544487466
9237,7,76,2.154132488,1.955910756
9238,8,76,1.990008423,2.332207942
9239,9,76,2.052936812,2.076270515
9240,10,76,2.115472045,1.860619887
9241,1,77,2.156186846,2.072015646
9242,2,77,2.396995583,2.997120295
9243,3,77,2.380249175,3.524760338
9244,4,77,2.418001999,3.149244576
9245,5,77,2.182566852,3.151504358
9246,6,77,2.019115171,1.548630417
9247,7,77,2.156787081,1.967332659
9248,8,77,1.995505813,2.336912705
9249,9,77,2.052640532,2.080023058
9250,10,77,2.120689156,1.858992958
9251,1,78,2.158790079,2.069465938
9252,2,78,2.390623575,2.992248844
9253,3,78,2.383501321,3.52856926
9254,4,78,2.417666579,3.148565403
9255,5,78,2.186303276,3.163823598
9256,6,78,2.018830677,1.549482872
9257,7,78,2.160627984,1.963686414
9258,8,78,2.001150834,2.340158019
9259,9,78,2.053382604,2.080262971
9260,10,78,2.127434441,1.861855061
9261,1,79,2.156731298,2.059342264
9262,2,79,2.39755466,2.992857438
9263,3,79,2.387816822,3.52969422
9264,4,79,2.424265522,3.157329419
9265,5,79,2.195531013,3.170198983
9266,6,79,2.01722656,1.547753921
9267,7,79,2.164903265,1.979040093
9268,8,79,2.002372601,2.344612292
9269,9,79,2.056837885,2.085961452
9270,10,79,2.137486886,1.863046937
9271,1,80,2.160739766,2.053761143
9272,2,80,2.405633956,2.995579244
9273,3,80,2.390986252,3.525064565
9274,4,80,2.424209652,3.164580319
9275,5,80,2.199948714,3.17049079
9276,6,80,2.017246229,1.549511687
9277,7,80,2.169761829,1.982225766
9278,8,80,2.008144655,2.361335623
9279,9,80,2.061442711,2.083044926
9280,10,80,2.140529424,1.862144348
9281,1,81,2.159914596,2.052717022
9282,2,81,2.399672688,3.001634235
9283,3,81,2.392980707,3.518508954
9284,4,81,2.425413032,3.169506384
9285,5,81,2.210264044,3.176742
9286,6,81,2.016144489,1.551109194
9287,7,81,2.174133288,1.983611985
9288,8,81,2.008188253,2.369308955
9289,9,81,2.064450213,2.083069045
9290,10,81,2.143950073,1.862647327
9291,1,82,2.160265723,2.052653973
9292,2,82,2.399751209,3.001730823
9293,3,82,2.396503214,3.520077288
9294,4,82,2.422429311,3.178873039
9295,5,82,2.215358358,3.181002082
9296,6,82,2.013149925,1.552694228
9297,7,82,2.178296,1.990586807
9298,8,82,2.012715923,2.369271849
9299,9,82,2.070507693,2.082379337
9300,10,82,2.146187934,1.874769279
9301,1,83,2.166265172,2.056541343
9302,2,83,2.402702821,2.999295191
9303,3,83,2.398078049,3.519806356
9304,4,83,2.423243268,3.188990625
9305,5,83,2.223784636,3.184241509
9306,6,83,2.019252457,1.55681061
9307,7,83,2.183981911,2.000792186
9308,8,83,2.017865862,2.371779021
9309,9,83,2.073678418,2.086703583
9310,10,83,2.14964815,1.880805287
9311,1,84,2.16486757,2.063810104
9312,2,84,2.40874352,3.000234681
9313,3,84,2.399928307,3.522754959
9314,4,84,2.430668102,3.196584078
9315,5,84,2.228133587,3.180690973
9316,6,84,2.010033506,1.557247603
9317,7,84,2.193475342,2.010346851
9318,8,84,2.026529027,2.378161154
9319,9,84,2.076298333,2.084726448
9320,10,84,2.149385236,1.883464231
9321,1,85,2.163672926,2.062578181
9322,2,85,2.413614698,3.007376489
9323,3,85,2.408169816,3.526028895
9324,4,85,2.43730048,3.201081507
9325,5,85,2.23602711,3.182085404
9326,6,85,2.012576232,1.557413249
9327,7,85,2.20210815,2.013915141
9328,8,85,2.032289598,2.381437972
9329,9,85,2.082942432,2.092226467
9330,10,85,2.15122392,1.882342398
9331,1,86,2.16499359,2.05013979
9332,2,86,2.415308864,3.011673044
9333,3,86,2.411928403,3.523157239
9334,4,86,2.443303697,3.209389727
9335,5,86,2.239998306,3.184207934
9336,6,86,2.010060663,1.556736746
9337,7,86,2.205519384,2.017952894
9338,8,86,2.03596431,2.381085927
9339,9,86,2.080070158,2.095168686
9340,10,86,2.156761125,1.871579525
9341,1,87,2.163115281,2.053267328
9342,2,87,2.414760838,3.012853542
9343,3,87,2.410718552,3.521124806
9344,4,87,2.449597158,3.217710013
9345,5,87,2.244052023,3.19392434
9346,6,87,2.010149304,1.561039129
9347,7,87,2.209268123,2.020690347
9348,8,87,2.040558708,2.385672137
9349,9,87,2.081852831,2.104893468
9350,10,87,2.1586036,1.879115509
9351,1,88,2.163796407,2.050961429
9352,2,88,2.416046692,3.016740226
9353,3,88,2.41528097,3.515777061
9354,4,88,2.450799404,3.218695644
9355,5,88,2.249067473,3.201089181
9356,6,88,2.009447636,1.564268574
9357,7,88,2.215148749,2.024037282
9358,8,88,2.041935988,2.391168692
9359,9,88,2.083267355,2.108084749
9360,10,88,2.160272697,1.878477174
9361,1,89,2.166679994,2.057170545
9362,2,89,2.415828196,3.018812886
9363,3,89,2.417785101,3.518303608
9364,4,89,2.45269743,3.22131986
9365,5,89,2.255554532,3.206654699
9366,6,89,2.013569512,1.562492096
9367,7,89,2.217960126,2.028392901
9368,8,89,2.044319807,2.397278846
9369,9,89,2.089435741,2.116197712
9370,10,89,2.161593359,1.877599465
9371,1,90,2.170066659,2.065302426
9372,2,90,2.42095502,3.021911703
9373,3,90,2.422035528,3.522141443
9374,4,90,2.448618662,3.224523854
9375,5,90,2.263958106,3.210317556
9376,6,90,2.019894119,1.557518765
9377,7,90,2.213598866,2.032282111
9378,8,90,2.042459417,2.399606425
9379,9,90,2.089066461,2.120439555
9380,10,90,2.167700753,1.883492054
9381,1,91,2.171073624,2.05838783
9382,2,91,2.423096133,3.031279441
9383,3,91,2.425105926,3.522303166
9384,4,91,2.448515379,3.228981198
9385,5,91,2.265253348,3.217213323
9386,6,91,2.02128636,1.558185867
9387,7,91,2.218537798,2.033225991
9388,8,91,2.047499092,2.404225658
9389,9,91,2.098700682,2.127887366
9390,10,91,2.174710578,1.879217421
9391,1,92,2.169299249,2.054775252
9392,2,92,2.425831619,3.033644949
9393,3,92,2.428664866,3.526283688
9394,4,92,2.457493446,3.236319273
9395,5,92,2.265296703,3.218109039
9396,6,92,2.023858836,1.556436003
9397,7,92,2.217021532,2.036978463
9398,8,92,2.053252469,2.413314216
9399,9,92,2.09966604,2.127682438
9400,10,92,2.174552899,1.883077318
9401,1,93,2.176991784,2.056961146
9402,2,93,2.429216769,3.027020531
9403,3,93,2.43071147,3.513049274
9404,4,93,2.464895738,3.245722217
9405,5,93,2.269569177,3.22378276
9406,6,93,2.025555718,1.551363086
9407,7,93,2.217658344,2.040100959
9408,8,93,2.056384268,2.405316823
9409,9,93,2.098627851,2.130847547
9410,10,93,2.174322927,1.885225961
9411,1,94,2.181391154,2.061476088
9412,2,94,2.429394707,3.027465398
9413,3,94,2.437183639,3.519214939
9414,4,94,2.461723732,3.245737733
9415,5,94,2.2719936,3.224479177
9416,6,94,2.026363348,1.550634154
9417,7,94,2.222079579,2.049588609
9418,8,94,2.063362937,2.412097602
9419,9,94,2.10529931,2.132014388
9420,10,94,2.176742632,1.882259182
9421,1,95,2.180372677,2.063518386
9422,2,95,2.429847836,3.029340592
9423,3,95,2.44138925,3.517359498
9424,4,95,2.465659352,3.249381534
9425,5,95,2.276722889,3.231273801
9426,6,95,2.029501766,1.553181385
9427,7,95,2.231569124,2.060747997
9428,8,95,2.070671017,2.41828396
9429,9,95,2.108138955,2.130376542
9430,10,95,2.183682848,1.888129909
9431,1,96,2.182195881,2.058671635
9432,2,96,2.430691885,3.031195267
9433,3,96,2.446294594,3.519859768
9434,4,96,2.467838963,3.25341778
9435,5,96,2.282440273,3.239123713
9436,6,96,2.030440496,1.553040746
9437,7,96,2.235805276,2.067488797
9438,8,96,2.081861461,2.415068882
9439,9,96,2.1175175,2.132089764
9440,10,96,2.19213011,1.885796146
9441,1,97,2.185815092,2.063332865
9442,2,97,2.436405088,3.026223577
9443,3,97,2.449177984,3.524182173
9444,4,97,2.470183378,3.26154391
9445,5,97,2.282675692,3.247837071
9446,6,97,2.033240629,1.55337529
9447,7,97,2.23768439,2.073416884
9448,8,97,2.080139761,2.411440153
9449,9,97,2.12431934,2.138818009
9450,10,97,2.191783728,1.88816985
9451,1,98,2.192600426,2.066240833
9452,2,98,2.443044444,3.025331308
9453,3,98,2.444354811,3.51844493
9454,4,98,2.471338623,3.268182674
9455,5,98,2.28490396,3.24639103
9456,6,98,2.030902319,1.555356038
9457,7,98,2.237660329,2.083074011
9458,8,98,2.082735931,2.41563434
9459,9,98,2.127031304,2.135220837
9460,10,98,2.194476671,1.886931458
9461,1,99,2.194514325,2.065135395
9462,2,99,2.444102966,3.026999823
9463,3,99,2.443448652,3.523927244
9464,4,99,2.472025824,3.271358265
9465,5,99,2.292387799,3.250089293
9466,6,99,2.034162407,1.557775962
9467,7,99,2.242212625,2.091685056
9468,8,99,2.083372005,2.420291925
9469,9,99,2.131033005,2.141299922
9470,10,99,2.193050151,1.888057663
9471,1,100,2.200547043,2.062762336
9472,2,100,2.451925217,3.031083561
9473,3,100,2.440880753,3.524455825
9474,4,100,2.477792022,3.275184359
9475,5,100,2.291865619,3.258406355
9476,6,100,2.036900264,1.559082103
9477,7,100,2.244891845,2.099872283
9478,8,100,2.084795576,2.421567254
9479,9,100,2.130129106,2.148347877
9480,10,100,2.194222108,1.888228833
9481,1,101,2.203041873,2.067903887
9482,2,101,2.454219228,3.033626255
9483,3,101,2.445867734,3.518714338
9484,4,101,2.480311056,3.279163507
9485,5,101,2.290138119,3.256293562
9486,6,101,2.041924225,1.556039799
9487,7,101,2.255184719,2.104351303
9488,8,101,2.086496813,2.425180789
9489,9,101,2.136444083,2.152230895
9490,10,101,2.199544332,1.890030052
9491,1,102,2.204566089,2.06905795
9492,2,102,2.459921182,3.036106502
9493,3,102,2.44990663,3.522901449
9494,4,102,2.482605058,3.283913129
9495,5,102,2.288146865,3.257671829
9496,6,102,2.043107235,1.555501534
9497,7,102,2.257343486,2.109605458
9498,8,102,2.093901439,2.427195424
9499,9,102,2.137857033,2.159097623
9500,10,102,2.210696445,1.891790973
9501,1,103,2.209406027,2.072092318
9502,2,103,2.463923322,3.034624371
9503,3,103,2.446960904,3.527028785
9504,4,103,2.483633732,3.290740315
9505,5,103,2.292371294,3.26154082
9506,6,103,2.042639584,1.55843513
9507,7,103,2.255704419,2.114035142
9508,8,103,2.098291408,2.424165337
9509,9,103,2.137363372,2.160339093
9510,10,103,2.214894448,1.895672739
9511,1,104,2.212440843,2.066576984
9512,2,104,2.463801716,3.035177267
9513,3,104,2.449645396,3.528184773
9514,4,104,2.486324484,3.292156342
9515,5,104,2.293523421,3.264852081
9516,6,104,2.043146404,1.56155512
9517,7,104,2.25831961,2.114886781
9518,8,104,2.096420921,2.41487041
9519,9,104,2.137854695,2.153192979
9520,10,104,2.214258338,1.897945553
9521,1,105,2.216386176,2.070311406
9522,2,105,2.467687404,3.037154135
9523,3,105,2.457334634,3.531478202
9524,4,105,2.486825606,3.298636739
9525,5,105,2.298319821,3.268493153
9526,6,105,2.041230546,1.562737084
9527,7,105,2.262029281,2.124246474
9528,8,105,2.091068807,2.418699586
9529,9,105,2.141425982,2.15161194
9530,10,105,2.212550391,1.895271012
9531,1,106,2.223316833,2.074714139
9532,2,106,2.468354501,3.036831103
9533,3,106,2.454243261,3.536710929
9534,4,106,2.491428012,3.306991352
9535,5,106,2.302432577,3.26997293
9536,6,106,2.040946678,1.562567222
9537,7,106,2.262995382,2.131409551
9538,8,106,2.09310224,2.421011114
9539,9,106,2.1479182,2.155458129
9540,10,106,2.215358785,1.894744225
