,Series,k,Mean,stdDev
4976,6,74,2.094808192,2.045640959
4977,7,74,2.148256711,2.548297173
4978,8,74,1.872082039,1.941066229
4979,9,74,2.317319609,2.864152162
4980,10,74,2.347051341,2.823902047
4981,1,75,2.732405211,3.451332624
4982,2,75,2.141467548,2.354112577
4983,3,75,2.428515201,3.40014276
4984,4,75,1.960632063,1.70078946
4985,5,75,1.933165773,1.647424289
4986,6,75,2.097694752,2.04919113
4987,7,75,2.150611571,2.544281894
4988,8,75,1.876554329,1.94450268
4989,9,75,2.317969294,2.869460512
4990,10,75,2.342770018,2.8296928
4991,1,76,2.733175822,3.461951742
4992,2,76,2.144010611,2.356159609
4993,3,76,2.432368339,3.402801251
4994,4,76,1.965875677,1.708850902
4995,5,76,1.926108674,1.653151607
4996,6,76,2.103193639,2.063667641
4997,7,76,2.157282487,2.548132995
4998,8,76,1.880624157,1.941774305
4999,9,76,2.323116852,2.880616529
5000,10,76,2.340108608,2.832002801
5001,1,77,2.740261786,3.468525961
5002,2,77,2.148355081,2.360170451
5003,3,77,2.431803169,3.407479317
5004,4,77,1.971169968,1.714473055
5005,5,77,1.926187291,1.645158562
5006,6,77,2.102992705,2.062973695
5007,7,77,2.156694787,2.561647455
5008,8,77,1.889022566,1.949834803
5009,9,77,2.319176172,2.883599175
5010,10,77,2.340785513,2.831559038
5011,1,78,2.74843386,3.477093507
5012,2,78,2.152339907,2.361390752
5013,3,78,2.439379938,3.406915499
5014,4,78,1.971596207,1.718975463
5015,5,78,1.916327384,1.647047416
5016,6,78,2.099504156,2.061236695
5017,7,78,2.162957526,2.568582347
5018,8,78,1.894341641,1.956835387
5019,9,78,2.323561471,2.886227758
5020,10,78,2.349512107,2.825689751
5021,1,79,2.755230958,3.484276533
5022,2,79,2.160230033,2.365039667
5023,3,79,2.44164252,3.403631661
5024,4,79,1.970392322,1.7144468
5025,5,79,1.924027426,1.656537242
5026,6,79,2.102033664,2.062229114
5027,7,79,2.166163619,2.571280637
5028,8,79,1.899727448,1.963217159
5029,9,79,2.329025849,2.889403585
5030,10,79,2.345352872,2.826853387
5031,1,80,2.762437535,3.498543706
5032,2,80,2.167568936,2.363915993
5033,3,80,2.444364542,3.399482307
5034,4,80,1.968783233,1.723228832
5035,5,80,1.923383089,1.654292152
5036,6,80,2.100301266,2.069017685
5037,7,80,2.166252373,2.572131324
5038,8,80,1.906347169,1.962179376
5039,9,80,2.329437438,2.892460193
5040,10,80,2.344931343,2.828341396
5041,1,81,2.757992452,3.508142089
5042,2,81,2.172377951,2.373827618
5043,3,81,2.451184728,3.405268908
5044,4,81,1.972875769,1.728775148
5045,5,81,1.926544742,1.655602503
5046,6,81,2.097239455,2.071206673
5047,7,81,2.167636344,2.581665543
5048,8,81,1.915820939,1.967602677
5049,9,81,2.33233074,2.898083954
5050,10,81,2.337337946,2.83439162
5051,1,82,2.765743476,3.516666096
5052,2,82,2.179854988,2.373193425
5053,3,82,2.452196035,3.400285649
5054,4,82,1.975137185,1.733743981
5055,5,82,1.925033112,1.661885631
5056,6,82,2.098326419,2.069234706
5057,7,82,2.166929545,2.581769779
5058,8,82,1.917454688,1.969131036
5059,9,82,2.330040738,2.900640259
5060,10,82,2.341356065,2.834674531
5061,1,83,2.770816081,3.524069891
5062,2,83,2.183835145,2.380451921
5063,3,83,2.457454519,3.397211998
5064,4,83,1.978107611,1.731181443
5065,5,83,1.925060533,1.66881002
5066,6,83,2.095165843,2.068256158
5067,7,83,2.170118332,2.591986817
5068,8,83,1.92297668,1.9702699
5069,9,83,2.330849833,2.902793551
5070,10,83,2.337204993,2.837513257
5071,1,84,2.773629654,3.530019857
5072,2,84,2.191412946,2.38989529
5073,3,84,2.45924768,3.399882713
5074,4,84,1.986565455,1.733605342
5075,5,84,1.92871163,1.674453061
5076,6,84,2.093980727,2.071422434
5077,7,84,2.180605648,2.595028398
5078,8,84,1.918599306,1.967982648
5079,9,84,2.33603461,2.906822546
5080,10,84,2.341194933,2.838672626
5081,1,85,2.775733254,3.526601634
5082,2,85,2.19527239,2.393842268
5083,3,85,2.458027663,3.401842192
5084,4,85,1.979978968,1.744233394
5085,5,85,1.926434412,1.679312501
5086,6,85,2.096182231,2.072673342
5087,7,85,2.18183624,2.591879449
5088,8,85,1.91952442,1.977893292
5089,9,85,2.336070742,2.91407052
5090,10,85,2.344598271,2.843729687
5091,1,86,2.775998342,3.525427053
5092,2,86,2.202822569,2.400022498
5093,3,86,2.469261581,3.405664012
5094,4,86,1.984152472,1.752049508
5095,5,86,1.930671242,1.678676457
5096,6,86,2.096287245,2.066051915
5097,7,86,2.184657054,2.595932318
5098,8,86,1.921539376,1.989626057
5099,9,86,2.338129621,2.918482575
5100,10,86,2.351586321,2.841632766
5101,1,87,2.778432744,3.532025829
5102,2,87,2.208940756,2.403115311
5103,3,87,2.470236418,3.404713606
5104,4,87,1.994358582,1.756205159
5105,5,87,1.928803337,1.674543348
5106,6,87,2.094024363,2.067082239
5107,7,87,2.185716952,2.597750615
5108,8,87,1.92522993,1.993169341
5109,9,87,2.342418694,2.920703587
5110,10,87,2.364383134,2.838547223
5111,1,88,2.779979601,3.537720291
5112,2,88,2.208873416,2.396511503
5113,3,88,2.474314138,3.396720057
5114,4,88,1.99719525,1.762332944
5115,5,88,1.929962447,1.672604741
5116,6,88,2.09687045,2.06434493
5117,7,88,2.186303134,2.60097658
5118,8,88,1.927797611,1.996307128
5119,9,88,2.335254675,2.921908755
5120,10,88,2.367898113,2.834719258
5121,1,89,2.784501766,3.548320455
5122,2,89,2.20973345,2.402977232
5123,3,89,2.476899822,3.398912588
5124,4,89,1.999225091,1.770607177
5125,5,89,1.935359328,1.679816341
5126,6,89,2.097842586,2.067126089
5127,7,89,2.190941871,2.606915615
5128,8,89,1.925139921,1.997711661
5129,9,89,2.33838736,2.929092786
5130,10,89,2.370544113,2.833697856
5131,1,90,2.787353603,3.549845778
5132,2,90,2.214863275,2.408241358
5133,3,90,2.478300555,3.398364829
5134,4,90,1.999578489,1.775762218
5135,5,90,1.938072095,1.686674787
5136,6,90,2.098307625,2.064353928
5137,7,90,2.196730912,2.611904912
5138,8,90,1.922454638,2.00302286
5139,9,90,2.342465828,2.932335614
5140,10,90,2.375751515,2.832473568
5141,1,91,2.792382123,3.562510529
5142,2,91,2.225252902,2.411643298
5143,3,91,2.478296907,3.398051657
5144,4,91,2.004423737,1.783634983
5145,5,91,1.950457179,1.688008991
5146,6,91,2.101922507,2.065678793
5147,7,91,2.208098192,2.618268895
5148,8,91,1.924767954,2.0047432
5149,9,91,2.345783974,2.93530003
5150,10,91,2.375697525,2.83215926
5151,1,92,2.792511666,3.56727746
5152,2,92,2.229937874,2.420024738
5153,3,92,2.478532364,3.38954369
5154,4,92,2.006368519,1.784493214
5155,5,92,1.955130778,1.693529236
5156,6,92,2.100747263,2.064718354
5157,7,92,2.211654175,2.628190587
5158,8,92,1.929138443,2.000234982
5159,9,92,2.349855865,2.940806149
5160,10,92,2.379615274,2.83293279
5161,1,93,2.797399306,3.575132875
5162,2,93,2.237646957,2.426975986
5163,3,93,2.485638735,3.389583456
5164,4,93,2.011327917,1.786151482
5165,5,93,1.958625552,1.698453773
5166,6,93,2.100173672,2.065100123
5167,7,93,2.214046841,2.626078957
5168,8,93,1.932035365,2.005265649
5169,9,93,2.351836918,2.944407928
5170,10,93,2.374866701,2.83196109
5171,1,94,2.80295596,3.576966784
5172,2,94,2.241601391,2.430643773
5173,3,94,2.48376451,3.389339636
5174,4,94,2.021347421,1.780102468
5175,5,94,1.960291699,1.705352162
5176,6,94,2.099270021,2.064248488
5177,7,94,2.218033477,2.62890655
5178,8,94,1.93554008,2.014420413
5179,9,94,2.3530635,2.944237809
5180,10,94,2.376979707,2.831765248
5181,1,95,2.802738976,3.582416433
5182,2,95,2.239977674,2.439572377
5183,3,95,2.485645891,3.390818956
5184,4,95,2.017407981,1.778081906
5185,5,95,1.963576748,1.712134258
5186,6,95,2.100206236,2.068528211
5187,7,95,2.220168397,2.6327102
5188,8,95,1.93242678,2.014493041
5189,9,95,2.353271061,2.945602189
5190,10,95,2.378997424,2.833060137
5191,1,96,2.809762493,3.58825876
5192,2,96,2.240479674,2.444671245
5193,3,96,2.494623639,3.394858001
5194,4,96,2.017294067,1.781986107
5195,5,96,1.964957946,1.717313608
5196,6,96,2.102529051,2.069463136
5197,7,96,2.229274196,2.640363504
5198,8,96,1.93704111,2.015623733
5199,9,96,2.352327111,2.952444304
5200,10,96,2.377361002,2.836357617
5201,1,97,2.81353271,3.593447805
5202,2,97,2.243819919,2.452019074
5203,3,97,2.499111331,3.393069827
5204,4,97,2.027097335,1.791991226
5205,5,97,1.96322863,1.712793248
5206,6,97,2.104326949,2.07262379
5207,7,97,2.235810352,2.645567172
5208,8,97,1.939160445,2.024752106
5209,9,97,2.353750733,2.957216794
5210,10,97,2.372126217,2.838777567
5211,1,98,2.816618977,3.601543818
5212,2,98,2.248033615,2.457612889
5213,3,98,2.502680119,3.393098903
5214,4,98,2.032586244,1.792855098
5215,5,98,1.972076337,1.723110209
5216,6,98,2.102976727,2.071459077
5217,7,98,2.243810672,2.648575332
5218,8,98,1.935891066,2.027601047
5219,9,98,2.353910122,2.958265793
5220,10,98,2.377454855,2.840992092
5221,1,99,2.823201896,3.606946479
5222,2,99,2.250370477,2.46304604
5223,3,99,2.502633817,3.393186739
5224,4,99,2.037798824,1.791203915
5225,5,99,1.978136089,1.727616894
5226,6,99,2.102189,2.069164328
5227,7,99,2.244700401,2.654991566
5228,8,99,1.935481185,2.037690256
5229,9,99,2.356173891,2.964852199
5230,10,99,2.379090283,2.841760042
5231,1,100,2.825249861,3.614898907
5232,2,100,2.256416596,2.46841207
5233,3,100,2.502475685,3.392992583
5234,4,100,2.038527824,1.790705968
5235,5,100,1.982194928,1.729765078
5236,6,100,2.10250496,2.070837423
5237,7,100,2.248794133,2.656474732
5238,8,100,1.942167487,2.041868085
5239,9,100,2.354459647,2.965203785
5240,10,100,2.376717045,2.840502196
5241,1,101,2.829927744,3.625768146
5242,2,101,2.260342941,2.470398692
5243,3,101,2.505228229,3.379395239
5244,4,101,2.04344192,1.789598539
5245,5,101,1.983650255,1.734368023
5246,6,101,2.101849496,2.068275002
5247,7,101,2.251822219,2.650855097
5248,8,101,1.945963394,2.049560186
5249,9,101,2.361894153,2.971290136
5250,10,101,2.377260132,2.840813072
5251,1,102,2.83483156,3.63451943
5252,2,102,2.262583807,2.474310305
5253,3,102,2.508463999,3.381978557
5254,4,102,2.052717674,1.797325371
5255,5,102,1.988450414,1.73351026
5256,6,102,2.100560626,2.072285278
5257,7,102,2.253439825,2.652360429
5258,8,102,1.951454534,2.057088535
5259,9,102,2.36342618,2.974867996
5260,10,102,2.377563973,2.838786103
5261,1,103,2.837424752,3.633263375
5262,2,103,2.2700308,2.480023075
5263,3,103,2.511627346,3.380263357
5264,4,103,2.060112826,1.800347707
5265,5,103,1.989135054,1.737118025
5266,6,103,2.101159912,2.075061649
5267,7,103,2.251946821,2.662025165
5268,8,103,1.949886603,2.065441075
5269,9,103,2.366630567,2.971742343
5270,10,103,2.379422123,2.841050759
5271,1,104,2.844454063,3.637743148
5272,2,104,2.275161638,2.486123898
5273,3,104,2.518097982,3.37504301
5274,4,104,2.060997284,1.80039279
5275,5,104,1.994696546,1.739383367
5276,6,104,2.105965265,2.073305926
5277,7,104,2.252631444,2.665719423
5278,8,104,1.953464232,2.068004322
5279,9,104,2.369518004,2.97685171
5280,10,104,2.39012033,2.839798365
5281,1,105,2.849965591,3.645205467
5282,2,105,2.273234618,2.489050759
5283,3,105,2.53092291,3.376480462
5284,4,105,2.06121982,1.797974544
5285,5,105,1.998415353,1.744424441
5286,6,105,2.105443135,2.080122791
5287,7,105,2.249982758,2.661395218
5288,8,105,1.961382823,2.073509875
5289,9,105,2.369207514,2.980969425
5290,10,105,2.392176237,2.845804628
5291,1,106,2.850306193,3.652626893
5292,2,106,2.273201448,2.493210391
5293,3,106,2.534300003,3.378031591
5294,4,106,2.065537444,1.806231211
5295,5,106,2.003433645,1.751201761
5296,6,106,2.107644272,2.078313981
5297,7,106,2.254283642,2.66024064
5298,8,106,1.965577653,2.081160579
5299,9,106,2.374934442,2.980129324
5300,10,106,2.393814968,2.839013313
