,Series,k,Mean,stdDev
8156,6,74,2.316972622,2.761649828
8157,7,74,1.882981843,1.54842793
8158,8,74,2.343760507,2.832688858
8159,9,74,2.577302011,2.868702496
8160,10,74,1.641705428,1.578833463
8161,1,75,2.049934355,2.01255497
8162,2,75,2.301351518,3.127003604
8163,3,75,2.62800938,3.764214866
8164,4,75,2.341765434,2.282336717
8165,5,75,2.118578545,1.830605361
8166,6,75,2.316369456,2.766275272
8167,7,75,1.885098525,1.54326195
8168,8,75,2.352707031,2.844261233
8169,9,75,2.581458269,2.871247541
8170,10,75,1.646920608,1.586324932
8171,1,76,2.050495325,2.006232714
8172,2,76,2.309855031,3.12429184
8173,3,76,2.640246489,3.769611458
8174,4,76,2.33797862,2.282508522
8175,5,76,2.118797192,1.831740976
8176,6,76,2.317554314,2.757006102
8177,7,76,1.878125309,1.545296243
8178,8,76,2.357581732,2.859984136
8179,9,76,2.581503885,2.878620489
8180,10,76,1.649027297,1.588887097
8181,1,77,2.053680086,1.998239057
8182,2,77,2.310220697,3.12401347
8183,3,77,2.648067212,3.778061605
8184,4,77,2.335134386,2.27560072
8185,5,77,2.116290065,1.835509825
8186,6,77,2.320963718,2.767072634
8187,7,77,1.879773224,1.551905128
8188,8,77,2.369393358,2.874656419
8189,9,77,2.577788655,2.879454927
8190,10,77,1.649841104,1.589328962
8191,1,78,2.054663582,2.004549349
8192,2,78,2.311659515,3.123077835
8193,3,78,2.652666268,3.779825178
8194,4,78,2.334979301,2.281229561
8195,5,78,2.117490467,1.833013861
8196,6,78,2.320978893,2.769843042
8197,7,78,1.889602421,1.553905683
8198,8,78,2.381474914,2.87210544
8199,9,78,2.5808459,2.894286682
8200,10,78,1.649762216,1.598835474
8201,1,79,2.062267976,2.004330268
8202,2,79,2.315614103,3.126167838
8203,3,79,2.656358,3.788892364
8204,4,79,2.336454304,2.279601233
8205,5,79,2.122383084,1.839600739
8206,6,79,2.325517863,2.770159042
8207,7,79,1.892470452,1.557938762
8208,8,79,2.387266779,2.871480621
8209,9,79,2.58622601,2.898060278
8210,10,79,1.65187999,1.607355521
8211,1,80,2.059824748,2.004439014
8212,2,80,2.318967062,3.130757186
8213,3,80,2.656023618,3.792132928
8214,4,80,2.341036879,2.285469002
8215,5,80,2.130143738,1.847322915
8216,6,80,2.328399603,2.779384715
8217,7,80,1.89767928,1.551377265
8218,8,80,2.393373274,2.875270895
8219,9,80,2.587504865,2.904001638
8220,10,80,1.654319374,1.607065436
8221,1,81,2.063215233,2.004524313
8222,2,81,2.319030348,3.130084836
8223,3,81,2.65974069,3.795743048
8224,4,81,2.347036929,2.286206149
8225,5,81,2.128947095,1.849749941
8226,6,81,2.334703572,2.783361093
8227,7,81,1.893855841,1.556828257
8228,8,81,2.398910999,2.88157354
8229,9,81,2.594462831,2.901330173
8230,10,81,1.652618257,1.609111221
8231,1,82,2.065737547,2.008893025
8232,2,82,2.319825624,3.135809659
8233,3,82,2.661970904,3.794399942
8234,4,82,2.346891822,2.292706858
8235,5,82,2.128630908,1.849513241
8236,6,82,2.334548507,2.787858522
8237,7,82,1.890399454,1.55876329
8238,8,82,2.400618951,2.884521849
8239,9,82,2.604518264,2.911507557
8240,10,82,1.658104692,1.60684445
8241,1,83,2.067271344,2.012769175
8242,2,83,2.31694102,3.130421042
8243,3,83,2.667473211,3.786017189
8244,4,83,2.343872857,2.300469766
8245,5,83,2.133085871,1.853093893
8246,6,83,2.333211723,2.792789322
8247,7,83,1.891192472,1.561211464
8248,8,83,2.401834428,2.88817758
8249,9,83,2.603458452,2.917497762
8250,10,83,1.658896928,1.612086412
8251,1,84,2.074818001,2.013437156
8252,2,84,2.319032895,3.125924
8253,3,84,2.671885082,3.783682199
8254,4,84,2.346171352,2.311393671
8255,5,84,2.137982989,1.856347672
8256,6,84,2.334557492,2.786162134
8257,7,84,1.892254711,1.56200258
8258,8,84,2.410928481,2.88859031
8259,9,84,2.605038038,2.923601086
8260,10,84,1.657132829,1.617972315
8261,1,85,2.073536896,2.008756218
8262,2,85,2.317165914,3.129977934
8263,3,85,2.676433671,3.78582502
8264,4,85,2.345909956,2.315675499
8265,5,85,2.138317287,1.852824195
8266,6,85,2.335195944,2.791487236
8267,7,85,1.894094422,1.563633571
8268,8,85,2.409262942,2.896060207
8269,9,85,2.60424606,2.92748498
8270,10,85,1.658716468,1.621407706
8271,1,86,2.077215431,2.021309454
8272,2,86,2.320983264,3.11929296
8273,3,86,2.674553874,3.786451534
8274,4,86,2.346842565,2.309739426
8275,5,86,2.143208547,1.860483387
8276,6,86,2.339570796,2.795091564
8277,7,86,1.893496612,1.568153898
8278,8,86,2.412250764,2.901762757
8279,9,86,2.610466983,2.926964978
8280,10,86,1.662762394,1.624921031
8281,1,87,2.084333471,2.020739414
8282,2,87,2.318990646,3.116359223
8283,3,87,2.679308278,3.787156996
8284,4,87,2.351679325,2.320773554
8285,5,87,2.150213557,1.863860256
8286,6,87,2.343387666,2.799484938
8287,7,87,1.886411866,1.570189068
8288,8,87,2.416878493,2.907148472
8289,9,87,2.61150942,2.931026695
8290,10,87,1.66213225,1.630252764
8291,1,88,2.088303043,2.017955314
8292,2,88,2.318889106,3.113922731
8293,3,88,2.67767791,3.790916865
8294,4,88,2.349193657,2.327622536
8295,5,88,2.153904469,1.864690393
8296,6,88,2.345208183,2.797745367
8297,7,88,1.881039782,1.570752636
8298,8,88,2.419922654,2.913998675
8299,9,88,2.615595806,2.937463484
8300,10,88,1.661169675,1.632494436
8301,1,89,2.089156157,2.019688769
8302,2,89,2.316711105,3.112087247
8303,3,89,2.684815662,3.784944692
8304,4,89,2.349429983,2.336246932
8305,5,89,2.159163477,1.865302728
8306,6,89,2.348278339,2.804394863
8307,7,89,1.881780317,1.56891766
8308,8,89,2.430240408,2.923583367
8309,9,89,2.615809154,2.943222442
8310,10,89,1.661332119,1.632941123
8311,1,90,2.095509004,2.026419959
8312,2,90,2.311882007,3.11216072
8313,3,90,2.689790285,3.786074082
8314,4,90,2.357336659,2.341356242
8315,5,90,2.155511547,1.872505934
8316,6,90,2.348422248,2.810720532
8317,7,90,1.880600717,1.572077629
8318,8,90,2.432464994,2.923586199
8319,9,90,2.617178891,2.950753535
8320,10,90,1.662787159,1.642998793
8321,1,91,2.100116296,2.030921972
8322,2,91,2.310401274,3.111241649
8323,3,91,2.694530002,3.788365669
8324,4,91,2.360610481,2.340678499
8325,5,91,2.152567819,1.874225174
8326,6,91,2.350316837,2.807844776
8327,7,91,1.880377026,1.568770547
8328,8,91,2.434998759,2.931207091
8329,9,91,2.631018344,2.96047003
8330,10,91,1.665947114,1.649139762
8331,1,92,2.100728781,2.034149135
8332,2,92,2.311518589,3.103497632
8333,3,92,2.698021261,3.794389113
8334,4,92,2.36260616,2.342466942
8335,5,92,2.151940367,1.880831176
8336,6,92,2.354091096,2.810157019
8337,7,92,1.886415122,1.568010373
8338,8,92,2.43628875,2.937923819
8339,9,92,2.634470681,2.967542273
8340,10,92,1.66293118,1.641653028
8341,1,93,2.103499785,2.039433007
8342,2,93,2.309450147,3.110512261
8343,3,93,2.701120076,3.796966527
8344,4,93,2.360439062,2.342060298
8345,5,93,2.157010403,1.876892976
8346,6,93,2.358108678,2.811060593
8347,7,93,1.890974944,1.569347399
8348,8,93,2.443044635,2.940703111
8349,9,93,2.63094959,2.976505736
8350,10,93,1.662973509,1.648220284
8351,1,94,2.106788962,2.043098015
8352,2,94,2.303946013,3.114414638
8353,3,94,2.698626667,3.783893071
8354,4,94,2.363399813,2.347826779
8355,5,94,2.165340306,1.881901178
8356,6,94,2.36392909,2.814403429
8357,7,94,1.89514639,1.571634182
8358,8,94,2.44785368,2.952088895
8359,9,94,2.62990976,2.983282262
8360,10,94,1.662212444,1.6561451
8361,1,95,2.107842588,2.046821639
8362,2,95,2.305740639,3.116576243
8363,3,95,2.701105413,3.786583043
8364,4,95,2.366340916,2.346707414
8365,5,95,2.165552708,1.889832305
8366,6,95,2.366834578,2.822125666
8367,7,95,1.89165639,1.573638328
8368,8,95,2.455277255,2.960203404
8369,9,95,2.632216281,2.990461939
8370,10,95,1.666347582,1.666086052
8371,1,96,2.111374581,2.044986124
8372,2,96,2.310643319,3.117938795
8373,3,96,2.709030139,3.79255595
8374,4,96,2.37448502,2.35330615
8375,5,96,2.166088703,1.890356113
8376,6,96,2.369535791,2.827974815
8377,7,96,1.896139576,1.57674357
8378,8,96,2.454522496,2.966160003
8379,9,96,2.63524675,2.992461084
8380,10,96,1.671627738,1.670952509
8381,1,97,2.109902144,2.051729009
8382,2,97,2.317258997,3.116526764
8383,3,97,2.709909556,3.800324763
8384,4,97,2.373338447,2.359797589
8385,5,97,2.166808146,1.884194721
8386,6,97,2.372676536,2.831757549
8387,7,97,1.894989695,1.578126236
8388,8,97,2.456620558,2.972205396
8389,9,97,2.633714719,2.996102611
8390,10,97,1.670029351,1.677597644
8391,1,98,2.112176192,2.059324873
8392,2,98,2.31729928,3.116530218
8393,3,98,2.711538626,3.792738776
8394,4,98,2.375377207,2.363587107
8395,5,98,2.174225523,1.886941292
8396,6,98,2.374845574,2.834163237
8397,7,98,1.897847166,1.57726971
8398,8,98,2.466657022,2.9823169
8399,9,98,2.64110489,2.999194961
8400,10,98,1.673439863,1.684133247
8401,1,99,2.112276339,2.061352142
8402,2,99,2.315853831,3.119439206
8403,3,99,2.712093628,3.794564035
8404,4,99,2.377492502,2.366958916
8405,5,99,2.174473116,1.887412193
8406,6,99,2.376374968,2.832681486
8407,7,99,1.906696699,1.574684911
8408,8,99,2.472169569,2.989944824
8409,9,99,2.64089689,3.006408511
8410,10,99,1.678297246,1.689167718
8411,1,100,2.121725612,2.067347789
8412,2,100,2.319954913,3.122280639
8413,3,100,2.710848587,3.791796071
8414,4,100,2.376482885,2.368619646
8415,5,100,2.175818454,1.889276513
8416,6,100,2.388027342,2.836346207
8417,7,100,1.910814802,1.578481996
8418,8,100,2.47636965,2.995725807
8419,9,100,2.644268849,3.013837872
8420,10,100,1.679809753,1.694141237
8421,1,101,2.121860398,2.075761681
8422,2,101,2.320942937,3.122859241
8423,3,101,2.712310688,3.791003028
8424,4,101,2.373896022,2.371228524
8425,5,101,2.178067595,1.88927104
8426,6,101,2.390444337,2.836740295
8427,7,101,1.913976197,1.579432993
8428,8,101,2.481031218,3.001241278
8429,9,101,2.647938959,3.013603314
8430,10,101,1.68749006,1.699271575
8431,1,102,2.120889645,2.07205341
8432,2,102,2.321821425,3.122564509
8433,3,102,2.71950132,3.782049652
8434,4,102,2.375719865,2.379208115
8435,5,102,2.175560471,1.882611282
8436,6,102,2.394246677,2.844595656
8437,7,102,1.916752583,1.577643927
8438,8,102,2.480332246,3.00297709
8439,9,102,2.652642905,3.025672638
8440,10,102,1.691399907,1.702494931
8441,1,103,2.122691683,2.071593387
8442,2,103,2.323819851,3.123873802
8443,3,103,2.72404072,3.787288287
8444,4,103,2.377915606,2.384869062
8445,5,103,2.177496882,1.886259715
8446,6,103,2.398329242,2.847194977
8447,7,103,1.915064785,1.577154095
8448,8,103,2.484580665,3.006587565
8449,9,103,2.65446495,3.032489573
8450,10,103,1.696123953,1.704603404
8451,1,104,2.121638208,2.076551333
8452,2,104,2.322014044,3.124447603
8453,3,104,2.721538595,3.785682852
8454,4,104,2.38292856,2.390343731
8455,5,104,2.177448924,1.882647406
8456,6,104,2.396915899,2.85056089
8457,7,104,1.919331071,1.575530839
8458,8,104,2.490083888,3.013067809
8459,9,104,2.656386795,3.034110003
8460,10,104,1.694662157,1.704659137
8461,1,105,2.118357193,2.07385598
8462,2,105,2.323104131,3.124188828
8463,3,105,2.732712288,3.791440073
8464,4,105,2.384022312,2.389287112
8465,5,105,2.175650552,1.882701856
8466,6,105,2.397058023,2.852630537
8467,7,105,1.920001577,1.580597736
8468,8,105,2.491292312,3.011721613
8469,9,105,2.664983987,3.036256628
8470,10,105,1.6946481,1.711974825
8471,1,106,2.122883274,2.071707411
8472,2,106,2.326187431,3.132426974
8473,3,106,2.737375714,3.790520827
8474,4,106,2.389866644,2.3985204
8475,5,106,2.176114626,1.885041431
8476,6,106,2.400580101,2.850269611
8477,7,106,1.920858785,1.579749865
8478,8,106,2.494709219,3.017457624
8479,9,106,2.670476779,3.043582735
8480,10,106,1.69933619,1.717533399
